"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Charleston-North Charleston-Summerville, SC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","576.0","232.0","344.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","60.0","33.0","27.0","-"
"25 to 34 years","138.0","52.0","86.0","-"
"35 to 44 years","179.0","66.0","113.0","-"
"45 to 54 years","113.0","41.0","72.0","-"
"55 to 64 years","55.0","24.0","31.0","-"
"65 years and over","31.0","16.0","15.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","108.0","59.0","49.0","-"
"Married","412.0","159.0","253.0","-"
"Other","56.0","14.0","42.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","56.0","27.0","29.0","-"
"Service occupations","10.0","D","D","-"
"Sales and office occupations","15.0","3.0","12.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","4.0","D","-"
"Military","13.0","D","D","-"
"No occupation/not working outside home","53.0","23.0","30.0","-"
"Homemakers","D","-","D","-"
"Students or children","42.0","D","D","-"
"Retirees","6.0","D","D","-"
"Unemployed","D","-","D","-"
"Unknown","421.0","159.0","262.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","13.0","4.0","9.0","-"
"Bulgaria","12.0","6.0","6.0","-"
"Canada","17.0","8.0","9.0","-"
"Chile","8.0","D","D","-"
"China","18.0","6.0","12.0","-"
"Colombia","16.0","6.0","10.0","-"
"Dominican Republic","8.0","4.0","4.0","-"
"France","9.0","5.0","4.0","-"
"Germany","13.0","6.0","7.0","-"
"India","26.0","11.0","15.0","-"
"Jamaica","11.0","7.0","4.0","-"
"Mexico","29.0","14.0","15.0","-"
"Panama","8.0","D","D","-"
"Philippines","111.0","42.0","69.0","-"
"Romania","8.0","3.0","5.0","-"
"Russia","13.0","D","D","-"
"Thailand","9.0","D","D","-"
"United Kingdom","29.0","10.0","19.0","-"
"Venezuela","8.0","D","D","-"
"Vietnam","26.0","13.0","13.0","-"
"Other","182.0","79.0","103.0","-"
"Unknown","2.0","-","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
