"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Spartanburg, SC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","318.0","151.0","167.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","30.0","13.0","17.0","-"
"25 to 34 years","83.0","28.0","55.0","-"
"35 to 44 years","98.0","44.0","54.0","-"
"45 to 54 years","66.0","40.0","26.0","-"
"55 to 64 years","23.0","17.0","6.0","-"
"65 years and over","18.0","9.0","9.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","56.0","26.0","30.0","-"
"Married","235.0","114.0","121.0","-"
"Other","27.0","11.0","16.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","24.0","12.0","12.0","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","5.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","33.0","22.0","11.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","23.0","7.0","16.0","-"
"Homemakers","6.0","-","6.0","-"
"Students or children","12.0","D","D","-"
"Retirees","D","D","D","-"
"Unemployed","D","-","D","-"
"Unknown","228.0","105.0","123.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Belarus","11.0","6.0","5.0","-"
"Cambodia","31.0","15.0","16.0","-"
"Canada","5.0","D","D","-"
"China","3.0","D","D","-"
"Colombia","8.0","3.0","5.0","-"
"El Salvador","3.0","D","D","-"
"Germany","7.0","D","D","-"
"Guatemala","3.0","D","D","-"
"India","35.0","15.0","20.0","-"
"Laos","47.0","25.0","22.0","-"
"Mexico","36.0","16.0","20.0","-"
"Nicaragua","4.0","D","D","-"
"Nigeria","4.0","D","D","-"
"Philippines","11.0","5.0","6.0","-"
"Russia","6.0","D","D","-"
"Thailand","8.0","3.0","5.0","-"
"Trinidad and Tobago","4.0","D","D","-"
"Ukraine","23.0","10.0","13.0","-"
"United Kingdom","10.0","5.0","5.0","-"
"Vietnam","14.0","4.0","10.0","-"
"Other","44.0","26.0","18.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
