"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Clarksville, TN-KY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","237.0","88.0","149.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","32.0","22.0","10.0","-"
"25 to 34 years","88.0","33.0","55.0","-"
"35 to 44 years","65.0","23.0","42.0","-"
"45 to 54 years","36.0","6.0","30.0","-"
"55 to 64 years","8.0","D","D","-"
"65 years and over","8.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","37.0","28.0","9.0","-"
"Married","175.0","54.0","121.0","-"
"Other","25.0","6.0","19.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","7.0","4.0","3.0","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","5.0","-","5.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","-","D","-"
"Military","63.0","48.0","15.0","-"
"No occupation/not working outside home","15.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","9.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","D","D","-"
"Unknown","143.0","32.0","111.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","4.0","D","D","-"
"China","6.0","3.0","3.0","-"
"Colombia","5.0","D","D","-"
"Dominican Republic","D","D","D","-"
"Germany","19.0","D","D","-"
"Guatemala","D","-","D","-"
"India","11.0","8.0","3.0","-"
"Jamaica","11.0","3.0","8.0","-"
"Korea","33.0","5.0","28.0","-"
"Mexico","30.0","16.0","14.0","-"
"Nigeria","3.0","D","D","-"
"Pakistan","3.0","D","D","-"
"Panama","17.0","3.0","14.0","-"
"Peru","6.0","3.0","3.0","-"
"Philippines","16.0","5.0","11.0","-"
"Russia","6.0","-","6.0","-"
"Thailand","3.0","D","D","-"
"Trinidad and Tobago","7.0","3.0","4.0","-"
"Turkey","3.0","D","D","-"
"Venezuela","4.0","D","D","-"
"Other","44.0","21.0","23.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
