"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Visalia-Porterville, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2070.0","988.0","1082.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","277.0","108.0","169.0","-"
"25 to 34 years","489.0","202.0","287.0","-"
"35 to 44 years","526.0","241.0","285.0","-"
"45 to 54 years","248.0","126.0","122.0","-"
"55 to 64 years","327.0","186.0","141.0","-"
"65 years and over","203.0","125.0","78.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","454.0","202.0","252.0","-"
"Married","1434.0","708.0","726.0","-"
"Other","182.0","78.0","104.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","154.0","58.0","96.0","-"
"Service occupations","99.0","30.0","69.0","-"
"Sales and office occupations","61.0","20.0","41.0","-"
"Farming, fishing, and forestry occupations","66.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","28.0","28.0","-","-"
"Production, transportation, and material moving occupations","298.0","232.0","66.0","-"
"Military","9.0","D","D","-"
"No occupation/not working outside home","345.0","102.0","243.0","-"
"Homemakers","83.0","-","83.0","-"
"Students or children","154.0","34.0","120.0","-"
"Retirees","71.0","51.0","20.0","-"
"Unemployed","37.0","17.0","20.0","-"
"Unknown","1010.0","472.0","538.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","4.0","D","D","-"
"China","9.0","4.0","5.0","-"
"Colombia","6.0","3.0","3.0","-"
"Egypt","7.0","3.0","4.0","-"
"El Salvador","28.0","12.0","16.0","-"
"Germany","4.0","-","4.0","-"
"Guatemala","7.0","D","D","-"
"India","31.0","15.0","16.0","-"
"Jordan","7.0","3.0","4.0","-"
"Korea","7.0","D","D","-"
"Laos","42.0","23.0","19.0","-"
"Mexico","1676.0","823.0","853.0","-"
"Pakistan","9.0","3.0","6.0","-"
"Peru","8.0","D","D","-"
"Philippines","106.0","36.0","70.0","-"
"Portugal","21.0","13.0","8.0","-"
"Syria","5.0","D","D","-"
"Thailand","23.0","9.0","14.0","-"
"Vietnam","5.0","D","D","-"
"Yemen","8.0","D","D","-"
"Other","57.0","22.0","35.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
