"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Idaho Falls, ID","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","215.0","101.0","114.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","22.0","5.0","17.0","-"
"25 to 34 years","55.0","27.0","28.0","-"
"35 to 44 years","74.0","31.0","43.0","-"
"45 to 54 years","31.0","17.0","14.0","-"
"55 to 64 years","22.0","16.0","6.0","-"
"65 years and over","11.0","5.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","35.0","14.0","21.0","-"
"Married","161.0","80.0","81.0","-"
"Other","19.0","7.0","12.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","19.0","D","D","-"
"Service occupations","15.0","D","D","-"
"Sales and office occupations","15.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","D","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","43.0","32.0","11.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","22.0","3.0","19.0","-"
"Homemakers","9.0","-","9.0","-"
"Students or children","10.0","D","D","-"
"Retirees","3.0","D","D","-"
"Unemployed","-","-","-","-"
"Unknown","89.0","45.0","44.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Albania","D","D","-","-"
"Argentina","D","-","D","-"
"Australia","D","-","D","-"
"Belgium","D","-","D","-"
"Brazil","D","D","-","-"
"Canada","5.0","D","D","-"
"China","D","D","D","-"
"Dominican Republic","D","D","-","-"
"Ecuador","D","-","D","-"
"El Salvador","4.0","D","D","-"
"Guatemala","5.0","D","D","-"
"India","3.0","D","D","-"
"Italy","D","-","D","-"
"Mexico","162.0","79.0","83.0","-"
"Nigeria","D","D","D","-"
"Philippines","5.0","-","5.0","-"
"Russia","4.0","D","D","-"
"Switzerland","D","D","D","-"
"Ukraine","D","-","D","-"
"United Kingdom","3.0","D","D","-"
"Other","7.0","4.0","3.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
