"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Lakeland-Winter Haven, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1559.0","681.0","878.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","115.0","43.0","72.0","-"
"25 to 34 years","377.0","163.0","214.0","-"
"35 to 44 years","490.0","208.0","282.0","-"
"45 to 54 years","291.0","134.0","157.0","-"
"55 to 64 years","176.0","75.0","101.0","-"
"65 years and over","110.0","58.0","52.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","252.0","115.0","137.0","-"
"Married","1159.0","518.0","641.0","-"
"Other","148.0","48.0","100.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","76.0","29.0","47.0","-"
"Service occupations","16.0","D","D","-"
"Sales and office occupations","33.0","15.0","18.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","12.0","12.0","-","-"
"Production, transportation, and material moving occupations","47.0","28.0","19.0","-"
"Military","4.0","D","D","-"
"No occupation/not working outside home","71.0","23.0","48.0","-"
"Homemakers","12.0","D","D","-"
"Students or children","47.0","16.0","31.0","-"
"Retirees","D","D","D","-"
"Unemployed","D","-","D","-"
"Unknown","1300.0","568.0","732.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","30.0","17.0","13.0","-"
"Colombia","72.0","24.0","48.0","-"
"Cuba","127.0","51.0","76.0","-"
"Dominican Republic","70.0","28.0","42.0","-"
"Ecuador","18.0","8.0","10.0","-"
"El Salvador","24.0","11.0","13.0","-"
"Guyana","39.0","17.0","22.0","-"
"Haiti","192.0","100.0","92.0","-"
"Honduras","20.0","7.0","13.0","-"
"India","75.0","38.0","37.0","-"
"Jamaica","102.0","44.0","58.0","-"
"Mexico","299.0","145.0","154.0","-"
"Morocco","17.0","10.0","7.0","-"
"Nicaragua","48.0","21.0","27.0","-"
"Peru","32.0","9.0","23.0","-"
"Philippines","50.0","19.0","31.0","-"
"Trinidad and Tobago","19.0","7.0","12.0","-"
"United Kingdom","29.0","10.0","19.0","-"
"Venezuela","34.0","10.0","24.0","-"
"Vietnam","30.0","11.0","19.0","-"
"Other","230.0","94.0","136.0","-"
"Unknown","2.0","-","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
