"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Asheville, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","246.0","121.0","125.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","23.0","11.0","12.0","-"
"25 to 34 years","70.0","28.0","42.0","-"
"35 to 44 years","65.0","37.0","28.0","-"
"45 to 54 years","50.0","23.0","27.0","-"
"55 to 64 years","21.0","13.0","8.0","-"
"65 years and over","17.0","9.0","8.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","39.0","24.0","15.0","-"
"Married","183.0","88.0","95.0","-"
"Other","24.0","9.0","15.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","24.0","6.0","18.0","-"
"Service occupations","8.0","D","D","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","D","-","D","-"
"Construction, extraction, maintenance and repair occupations","9.0","9.0","-","-"
"Production, transportation, and material moving occupations","16.0","11.0","5.0","-"
"Military","D","-","D","-"
"No occupation/not working outside home","21.0","9.0","12.0","-"
"Homemakers","D","-","D","-"
"Students or children","11.0","5.0","6.0","-"
"Retirees","D","D","D","-"
"Unemployed","D","D","-","-"
"Unknown","161.0","82.0","79.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Australia","3.0","D","D","-"
"Belarus","12.0","6.0","6.0","-"
"Brazil","7.0","D","D","-"
"Canada","6.0","D","D","-"
"China","5.0","D","D","-"
"Colombia","7.0","D","D","-"
"Egypt","3.0","D","D","-"
"El Salvador","7.0","D","D","-"
"France","3.0","D","D","-"
"Germany","4.0","D","D","-"
"Greece","3.0","D","D","-"
"Korea","7.0","-","7.0","-"
"Mexico","52.0","32.0","20.0","-"
"Moldova","4.0","D","D","-"
"Philippines","13.0","4.0","9.0","-"
"Poland","4.0","D","D","-"
"Russia","7.0","D","D","-"
"Ukraine","27.0","11.0","16.0","-"
"United Kingdom","8.0","D","D","-"
"Vietnam","8.0","4.0","4.0","-"
"Other","55.0","27.0","28.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
