"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Austin-Round Rock, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","4706.0","2014.0","2692.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","362.0","144.0","218.0","-"
"25 to 34 years","1287.0","496.0","791.0","-"
"35 to 44 years","1625.0","732.0","893.0","-"
"45 to 54 years","795.0","355.0","440.0","-"
"55 to 64 years","404.0","177.0","227.0","-"
"65 years and over","233.0","110.0","123.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","796.0","369.0","427.0","-"
"Married","3473.0","1520.0","1953.0","-"
"Other","437.0","125.0","312.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","537.0","283.0","254.0","-"
"Service occupations","80.0","20.0","60.0","-"
"Sales and office occupations","128.0","40.0","88.0","-"
"Farming, fishing, and forestry occupations","D","D","D","-"
"Construction, extraction, maintenance and repair occupations","30.0","30.0","-","-"
"Production, transportation, and material moving occupations","96.0","72.0","24.0","-"
"Military","D","D","D","-"
"No occupation/not working outside home","405.0","115.0","290.0","-"
"Homemakers","110.0","-","110.0","-"
"Students or children","246.0","86.0","160.0","-"
"Retirees","36.0","25.0","11.0","-"
"Unemployed","13.0","4.0","9.0","-"
"Unknown","3411.0","1442.0","1969.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","39.0","21.0","18.0","-"
"Brazil","52.0","16.0","36.0","-"
"Canada","80.0","28.0","52.0","-"
"China","180.0","84.0","96.0","-"
"Colombia","55.0","19.0","36.0","-"
"Cuba","54.0","27.0","27.0","-"
"El Salvador","100.0","43.0","57.0","-"
"Germany","47.0","19.0","28.0","-"
"Honduras","49.0","18.0","31.0","-"
"India","482.0","249.0","233.0","-"
"Iran","78.0","38.0","40.0","-"
"Korea","83.0","30.0","53.0","-"
"Mexico","1706.0","722.0","984.0","-"
"Nicaragua","49.0","16.0","33.0","-"
"Nigeria","44.0","22.0","22.0","-"
"Pakistan","127.0","70.0","57.0","-"
"Philippines","96.0","31.0","65.0","-"
"Taiwan","50.0","17.0","33.0","-"
"United Kingdom","110.0","59.0","51.0","-"
"Vietnam","314.0","111.0","203.0","-"
"Other","901.0","372.0","529.0","-"
"Unknown","10.0","2.0","8.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
