"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Seattle-Tacoma-Bellevue, WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","12534.0","5472.0","7062.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","1230.0","570.0","660.0","-"
"25 to 34 years","3262.0","1284.0","1978.0","-"
"35 to 44 years","3812.0","1784.0","2028.0","-"
"45 to 54 years","2142.0","927.0","1215.0","-"
"55 to 64 years","1192.0","522.0","670.0","-"
"65 years and over","896.0","385.0","511.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","2571.0","1332.0","1239.0","-"
"Married","8681.0","3756.0","4925.0","-"
"Other","1282.0","384.0","898.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","2014.0","1088.0","926.0","-"
"Service occupations","1044.0","334.0","710.0","-"
"Sales and office occupations","775.0","195.0","580.0","-"
"Farming, fishing, and forestry occupations","46.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","175.0","D","D","-"
"Production, transportation, and material moving occupations","678.0","494.0","184.0","-"
"Military","155.0","124.0","31.0","-"
"No occupation/not working outside home","1204.0","388.0","816.0","-"
"Homemakers","176.0","3.0","173.0","-"
"Students or children","881.0","317.0","564.0","-"
"Retirees","91.0","46.0","45.0","-"
"Unemployed","56.0","22.0","34.0","-"
"Unknown","6443.0","2638.0","3805.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","124.0","61.0","63.0","-"
"Cambodia","268.0","121.0","147.0","-"
"Canada","321.0","136.0","185.0","-"
"China","904.0","411.0","493.0","-"
"Ethiopia","284.0","130.0","154.0","-"
"Hong Kong","165.0","80.0","85.0","-"
"India","964.0","485.0","479.0","-"
"Iran","196.0","104.0","92.0","-"
"Korea","797.0","308.0","489.0","-"
"Mexico","907.0","436.0","471.0","-"
"Moldova","189.0","90.0","99.0","-"
"Philippines","1199.0","433.0","766.0","-"
"Romania","139.0","62.0","77.0","-"
"Russia","490.0","218.0","272.0","-"
"Somalia","218.0","116.0","102.0","-"
"Taiwan","207.0","80.0","127.0","-"
"Thailand","202.0","67.0","135.0","-"
"Ukraine","911.0","393.0","518.0","-"
"United Kingdom","178.0","97.0","81.0","-"
"Vietnam","1098.0","403.0","695.0","-"
"Other","2767.0","1239.0","1528.0","-"
"Unknown","6.0","2.0","4.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
