"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Columbus, GA-AL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","249.0","99.0","150.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","24.0","17.0","7.0","-"
"25 to 34 years","79.0","30.0","49.0","-"
"35 to 44 years","78.0","33.0","45.0","-"
"45 to 54 years","39.0","10.0","29.0","-"
"55 to 64 years","21.0","D","D","-"
"65 years and over","8.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","40.0","27.0","13.0","-"
"Married","187.0","68.0","119.0","-"
"Other","22.0","4.0","18.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","24.0","10.0","14.0","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","D","D","-","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","3.0","D","D","-"
"Military","37.0","29.0","8.0","-"
"No occupation/not working outside home","11.0","3.0","8.0","-"
"Homemakers","D","-","D","-"
"Students or children","6.0","D","D","-"
"Retirees","D","D","D","-"
"Unemployed","-","-","-","-"
"Unknown","169.0","52.0","117.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Cameroon","5.0","D","D","-"
"China","3.0","D","D","-"
"Colombia","7.0","D","D","-"
"Dominican Republic","3.0","3.0","-","-"
"Germany","11.0","-","11.0","-"
"Ghana","3.0","3.0","-","-"
"Guyana","7.0","4.0","3.0","-"
"Haiti","3.0","D","D","-"
"India","42.0","22.0","20.0","-"
"Jamaica","7.0","4.0","3.0","-"
"Korea","18.0","6.0","12.0","-"
"Mexico","17.0","5.0","12.0","-"
"Nigeria","6.0","D","D","-"
"Pakistan","4.0","D","D","-"
"Panama","21.0","6.0","15.0","-"
"Philippines","16.0","3.0","13.0","-"
"Thailand","5.0","D","D","-"
"Ukraine","4.0","D","D","-"
"United Kingdom","5.0","D","D","-"
"Vietnam","11.0","5.0","6.0","-"
"Other","51.0","20.0","31.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
