"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Springfield, MO","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","217.0","84.0","133.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","21.0","10.0","11.0","-"
"25 to 34 years","49.0","18.0","31.0","-"
"35 to 44 years","69.0","24.0","45.0","-"
"45 to 54 years","45.0","15.0","30.0","-"
"55 to 64 years","22.0","11.0","11.0","-"
"65 years and over","11.0","6.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","36.0","20.0","16.0","-"
"Married","156.0","58.0","98.0","-"
"Other","25.0","6.0","19.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","25.0","9.0","16.0","-"
"Service occupations","25.0","7.0","18.0","-"
"Sales and office occupations","15.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","14.0","D","D","-"
"Military","D","-","D","-"
"No occupation/not working outside home","22.0","9.0","13.0","-"
"Homemakers","D","-","D","-"
"Students or children","17.0","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","-","-","-","-"
"Unknown","112.0","46.0","66.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bulgaria","7.0","D","D","-"
"Canada","9.0","4.0","5.0","-"
"China","10.0","5.0","5.0","-"
"Colombia","5.0","D","D","-"
"Dominican Republic","D","-","D","-"
"El Salvador","8.0","D","D","-"
"Germany","D","-","D","-"
"Hong Kong","6.0","3.0","3.0","-"
"India","11.0","5.0","6.0","-"
"Korea","9.0","6.0","3.0","-"
"Malaysia","3.0","D","D","-"
"Mexico","27.0","12.0","15.0","-"
"Nicaragua","3.0","D","D","-"
"Peru","4.0","D","D","-"
"Philippines","15.0","3.0","12.0","-"
"Romania","8.0","D","D","-"
"Russia","5.0","D","D","-"
"Taiwan","3.0","D","D","-"
"Ukraine","14.0","7.0","7.0","-"
"Vietnam","20.0","5.0","15.0","-"
"Other","45.0","21.0","24.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
