"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Yuma, AZ","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1418.0","654.0","764.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","169.0","70.0","99.0","-"
"25 to 34 years","326.0","143.0","183.0","-"
"35 to 44 years","347.0","150.0","197.0","-"
"45 to 54 years","228.0","99.0","129.0","-"
"55 to 64 years","252.0","136.0","116.0","-"
"65 years and over","96.0","56.0","40.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","298.0","133.0","165.0","-"
"Married","970.0","477.0","493.0","-"
"Other","150.0","44.0","106.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","98.0","36.0","62.0","-"
"Service occupations","82.0","21.0","61.0","-"
"Sales and office occupations","65.0","17.0","48.0","-"
"Farming, fishing, and forestry occupations","19.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","41.0","41.0","-","-"
"Production, transportation, and material moving occupations","205.0","137.0","68.0","-"
"Military","16.0","D","D","-"
"No occupation/not working outside home","187.0","45.0","142.0","-"
"Homemakers","53.0","D","D","-"
"Students or children","95.0","21.0","74.0","-"
"Retirees","23.0","17.0","6.0","-"
"Unemployed","16.0","D","D","-"
"Unknown","705.0","333.0","372.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","D","-","D","-"
"Armenia","D","-","D","-"
"Azerbaijan","D","-","D","-"
"Bahamas, The","D","D","-","-"
"Canada","6.0","D","D","-"
"China","D","D","-","-"
"Colombia","3.0","-","3.0","-"
"Congo, Republic of the","D","D","-","-"
"El Salvador","6.0","3.0","3.0","-"
"Guatemala","5.0","D","D","-"
"Honduras","D","D","D","-"
"India","6.0","D","D","-"
"Iraq","3.0","D","D","-"
"Malaysia","D","D","D","-"
"Mexico","1342.0","614.0","728.0","-"
"Pakistan","3.0","D","D","-"
"Philippines","10.0","4.0","6.0","-"
"United Kingdom","D","-","D","-"
"Venezuela","3.0","3.0","-","-"
"Vietnam","4.0","D","D","-"
"Other","13.0","8.0","5.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
