"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Kennewick-Pasco-Richland, WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","817.0","357.0","460.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","91.0","33.0","58.0","-"
"25 to 34 years","226.0","100.0","126.0","-"
"35 to 44 years","189.0","68.0","121.0","-"
"45 to 54 years","153.0","71.0","82.0","-"
"55 to 64 years","91.0","48.0","43.0","-"
"65 years and over","67.0","37.0","30.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","144.0","71.0","73.0","-"
"Married","590.0","266.0","324.0","-"
"Other","83.0","20.0","63.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","69.0","30.0","39.0","-"
"Service occupations","61.0","17.0","44.0","-"
"Sales and office occupations","39.0","8.0","31.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","14.0","14.0","-","-"
"Production, transportation, and material moving occupations","102.0","D","D","-"
"Military","D","-","D","-"
"No occupation/not working outside home","81.0","25.0","56.0","-"
"Homemakers","11.0","-","11.0","-"
"Students or children","50.0","12.0","38.0","-"
"Retirees","14.0","10.0","4.0","-"
"Unemployed","6.0","3.0","3.0","-"
"Unknown","443.0","178.0","265.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","7.0","D","D","-"
"Bosnia and Herzegovina","39.0","18.0","21.0","-"
"Canada","10.0","4.0","6.0","-"
"China","24.0","12.0","12.0","-"
"El Salvador","15.0","4.0","11.0","-"
"India","17.0","8.0","9.0","-"
"Korea","6.0","D","D","-"
"Kyrgyzstan","11.0","6.0","5.0","-"
"Laos","15.0","5.0","10.0","-"
"Mexico","415.0","186.0","229.0","-"
"Moldova","21.0","9.0","12.0","-"
"Nicaragua","5.0","D","D","-"
"Philippines","17.0","7.0","10.0","-"
"Russia","22.0","9.0","13.0","-"
"Sudan","11.0","D","D","-"
"Taiwan","7.0","D","D","-"
"Thailand","5.0","D","D","-"
"Ukraine","29.0","12.0","17.0","-"
"United Kingdom","24.0","12.0","12.0","-"
"Vietnam","40.0","10.0","30.0","-"
"Other","77.0","37.0","40.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
