"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Portland-Vancouver-Beaverton, OR-WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","7776.0","3348.0","4428.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","716.0","294.0","422.0","-"
"25 to 34 years","2051.0","808.0","1243.0","-"
"35 to 44 years","2401.0","1078.0","1323.0","-"
"45 to 54 years","1308.0","574.0","734.0","-"
"55 to 64 years","791.0","369.0","422.0","-"
"65 years and over","509.0","225.0","284.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1462.0","730.0","732.0","-"
"Married","5564.0","2383.0","3181.0","-"
"Other","750.0","235.0","515.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","1069.0","552.0","517.0","-"
"Service occupations","622.0","165.0","457.0","-"
"Sales and office occupations","440.0","109.0","331.0","-"
"Farming, fishing, and forestry occupations","42.0","38.0","4.0","-"
"Construction, extraction, maintenance and repair occupations","127.0","124.0","3.0","-"
"Production, transportation, and material moving occupations","593.0","401.0","192.0","-"
"Military","7.0","7.0","-","-"
"No occupation/not working outside home","776.0","238.0","538.0","-"
"Homemakers","155.0","D","D","-"
"Students or children","500.0","188.0","312.0","-"
"Retirees","72.0","34.0","38.0","-"
"Unemployed","49.0","D","D","-"
"Unknown","4100.0","1714.0","2386.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","125.0","57.0","68.0","-"
"Canada","170.0","69.0","101.0","-"
"China","497.0","217.0","280.0","-"
"Cuba","83.0","50.0","33.0","-"
"El Salvador","83.0","28.0","55.0","-"
"Ethiopia","100.0","49.0","51.0","-"
"Guatemala","103.0","44.0","59.0","-"
"India","416.0","199.0","217.0","-"
"Iran","107.0","42.0","65.0","-"
"Korea","204.0","80.0","124.0","-"
"Laos","125.0","50.0","75.0","-"
"Mexico","1231.0","591.0","640.0","-"
"Philippines","385.0","122.0","263.0","-"
"Romania","159.0","61.0","98.0","-"
"Russia","387.0","152.0","235.0","-"
"Soviet Union (former)","134.0","66.0","68.0","-"
"Thailand","99.0","24.0","75.0","-"
"Ukraine","655.0","274.0","381.0","-"
"United Kingdom","139.0","67.0","72.0","-"
"Vietnam","709.0","284.0","425.0","-"
"Other","1862.0","820.0","1042.0","-"
"Unknown","3.0","2.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
