"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Honolulu, HI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","4083.0","1623.0","2460.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","421.0","234.0","187.0","-"
"25 to 34 years","1083.0","428.0","655.0","-"
"35 to 44 years","938.0","314.0","624.0","-"
"45 to 54 years","707.0","269.0","438.0","-"
"55 to 64 years","506.0","200.0","306.0","-"
"65 years and over","428.0","178.0","250.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","920.0","496.0","424.0","-"
"Married","2736.0","1023.0","1713.0","-"
"Other","427.0","104.0","323.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","389.0","134.0","255.0","-"
"Service occupations","498.0","210.0","288.0","-"
"Sales and office occupations","319.0","43.0","276.0","-"
"Farming, fishing, and forestry occupations","11.0","8.0","3.0","-"
"Construction, extraction, maintenance and repair occupations","59.0","59.0","-","-"
"Production, transportation, and material moving occupations","161.0","116.0","45.0","-"
"Military","226.0","190.0","36.0","-"
"No occupation/not working outside home","449.0","117.0","332.0","-"
"Homemakers","115.0","D","D","-"
"Students or children","228.0","67.0","161.0","-"
"Retirees","69.0","38.0","31.0","-"
"Unemployed","37.0","D","D","-"
"Unknown","1971.0","746.0","1225.0","-"
"","","","",""
"Leading countries of birth","","","",""
"American Samoa","44.0","21.0","23.0","-"
"Australia","24.0","9.0","15.0","-"
"Brazil","23.0","9.0","14.0","-"
"Canada","34.0","11.0","23.0","-"
"China","336.0","141.0","195.0","-"
"Colombia","18.0","8.0","10.0","-"
"Germany","23.0","9.0","14.0","-"
"Hong Kong","74.0","26.0","48.0","-"
"Jamaica","22.0","16.0","6.0","-"
"Japan","219.0","59.0","160.0","-"
"Korea","328.0","98.0","230.0","-"
"Laos","35.0","12.0","23.0","-"
"Mexico","79.0","42.0","37.0","-"
"Philippines","2002.0","799.0","1203.0","-"
"Samoa","31.0","19.0","12.0","-"
"Taiwan","64.0","24.0","40.0","-"
"Thailand","63.0","8.0","55.0","-"
"Tonga","34.0","19.0","15.0","-"
"United Kingdom","30.0","10.0","20.0","-"
"Vietnam","187.0","62.0","125.0","-"
"Other","410.0","219.0","191.0","-"
"Unknown","3.0","2.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
