"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: San Luis Obispo-Paso Robles, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","466.0","204.0","262.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","39.0","20.0","19.0","-"
"25 to 34 years","114.0","47.0","67.0","-"
"35 to 44 years","140.0","59.0","81.0","-"
"45 to 54 years","91.0","39.0","52.0","-"
"55 to 64 years","58.0","28.0","30.0","-"
"65 years and over","24.0","11.0","13.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","76.0","41.0","35.0","-"
"Married","352.0","154.0","198.0","-"
"Other","38.0","9.0","29.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","75.0","36.0","39.0","-"
"Service occupations","49.0","18.0","31.0","-"
"Sales and office occupations","21.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","D","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","37.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","47.0","12.0","35.0","-"
"Homemakers","17.0","-","17.0","-"
"Students or children","18.0","7.0","11.0","-"
"Retirees","6.0","D","D","-"
"Unemployed","6.0","D","D","-"
"Unknown","225.0","91.0","134.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Australia","3.0","D","D","-"
"Brazil","6.0","D","D","-"
"Canada","9.0","D","D","-"
"Chile","4.0","D","D","-"
"Colombia","3.0","-","3.0","-"
"El Salvador","6.0","D","D","-"
"Germany","3.0","-","3.0","-"
"India","12.0","6.0","6.0","-"
"Iran","3.0","D","D","-"
"Korea","5.0","D","D","-"
"Mexico","285.0","133.0","152.0","-"
"Netherlands","4.0","D","D","-"
"Panama","4.0","D","D","-"
"Peru","4.0","D","D","-"
"Philippines","33.0","11.0","22.0","-"
"Russia","5.0","D","D","-"
"South Africa","3.0","D","D","-"
"Syria","5.0","D","D","-"
"Thailand","4.0","D","D","-"
"United Kingdom","8.0","D","D","-"
"Other","57.0","23.0","34.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
