"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Bakersfield, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","3961.0","1755.0","2206.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","456.0","195.0","261.0","-"
"25 to 34 years","993.0","426.0","567.0","-"
"35 to 44 years","1076.0","463.0","613.0","-"
"45 to 54 years","589.0","248.0","341.0","-"
"55 to 64 years","551.0","257.0","294.0","-"
"65 years and over","296.0","166.0","130.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","823.0","384.0","439.0","-"
"Married","2784.0","1258.0","1526.0","-"
"Other","354.0","113.0","241.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","331.0","131.0","200.0","-"
"Service occupations","189.0","52.0","137.0","-"
"Sales and office occupations","187.0","55.0","132.0","-"
"Farming, fishing, and forestry occupations","69.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","87.0","87.0","-","-"
"Production, transportation, and material moving occupations","468.0","322.0","146.0","-"
"Military","13.0","D","D","-"
"No occupation/not working outside home","602.0","172.0","430.0","-"
"Homemakers","176.0","D","D","-"
"Students or children","292.0","89.0","203.0","-"
"Retirees","92.0","65.0","27.0","-"
"Unemployed","42.0","D","D","-"
"Unknown","2015.0","889.0","1126.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Cambodia","16.0","8.0","8.0","-"
"Canada","21.0","7.0","14.0","-"
"China","21.0","5.0","16.0","-"
"Egypt","11.0","D","D","-"
"El Salvador","196.0","88.0","108.0","-"
"Guatemala","65.0","21.0","44.0","-"
"Honduras","12.0","D","D","-"
"India","215.0","100.0","115.0","-"
"Iran","10.0","D","D","-"
"Korea","25.0","13.0","12.0","-"
"Mexico","2721.0","1254.0","1467.0","-"
"Nicaragua","23.0","12.0","11.0","-"
"Pakistan","15.0","7.0","8.0","-"
"Peru","27.0","10.0","17.0","-"
"Philippines","304.0","112.0","192.0","-"
"Spain","11.0","D","D","-"
"Thailand","14.0","5.0","9.0","-"
"United Kingdom","13.0","5.0","8.0","-"
"Vietnam","26.0","9.0","17.0","-"
"Yemen","26.0","14.0","12.0","-"
"Other","188.0","65.0","123.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
