"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Colorado Springs, CO","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1052.0","396.0","656.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","80.0","40.0","40.0","-"
"25 to 34 years","274.0","90.0","184.0","-"
"35 to 44 years","346.0","129.0","217.0","-"
"45 to 54 years","213.0","77.0","136.0","-"
"55 to 64 years","97.0","44.0","53.0","-"
"65 years and over","42.0","16.0","26.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","134.0","68.0","66.0","-"
"Married","821.0","297.0","524.0","-"
"Other","97.0","31.0","66.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","154.0","67.0","87.0","-"
"Service occupations","95.0","28.0","67.0","-"
"Sales and office occupations","64.0","9.0","55.0","-"
"Farming, fishing, and forestry occupations","3.0","3.0","-","-"
"Construction, extraction, maintenance and repair occupations","19.0","D","D","-"
"Production, transportation, and material moving occupations","67.0","41.0","26.0","-"
"Military","51.0","D","D","-"
"No occupation/not working outside home","92.0","19.0","73.0","-"
"Homemakers","D","-","D","-"
"Students or children","54.0","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","D","-","D","-"
"Unknown","507.0","171.0","336.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","13.0","7.0","6.0","-"
"Canada","31.0","16.0","15.0","-"
"China","30.0","14.0","16.0","-"
"Colombia","12.0","D","D","-"
"Germany","53.0","4.0","49.0","-"
"India","65.0","35.0","30.0","-"
"Iran","11.0","5.0","6.0","-"
"Iraq","21.0","11.0","10.0","-"
"Korea","72.0","20.0","52.0","-"
"Mexico","191.0","92.0","99.0","-"
"Panama","15.0","5.0","10.0","-"
"Peru","12.0","3.0","9.0","-"
"Philippines","80.0","18.0","62.0","-"
"Poland","15.0","3.0","12.0","-"
"Romania","16.0","6.0","10.0","-"
"Russia","23.0","D","D","-"
"South Africa","19.0","11.0","8.0","-"
"Ukraine","15.0","4.0","11.0","-"
"United Kingdom","39.0","17.0","22.0","-"
"Vietnam","60.0","24.0","36.0","-"
"Other","259.0","96.0","163.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
