"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Provo-Orem, UT","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","913.0","408.0","505.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","68.0","25.0","43.0","-"
"25 to 34 years","277.0","122.0","155.0","-"
"35 to 44 years","273.0","119.0","154.0","-"
"45 to 54 years","134.0","68.0","66.0","-"
"55 to 64 years","106.0","49.0","57.0","-"
"65 years and over","55.0","25.0","30.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","104.0","51.0","53.0","-"
"Married","754.0","342.0","412.0","-"
"Other","55.0","15.0","40.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","127.0","74.0","53.0","-"
"Service occupations","49.0","10.0","39.0","-"
"Sales and office occupations","59.0","23.0","36.0","-"
"Farming, fishing, and forestry occupations","4.0","4.0","-","-"
"Construction, extraction, maintenance and repair occupations","17.0","D","D","-"
"Production, transportation, and material moving occupations","75.0","D","D","-"
"Military","3.0","3.0","-","-"
"No occupation/not working outside home","97.0","28.0","69.0","-"
"Homemakers","25.0","-","25.0","-"
"Students or children","61.0","25.0","36.0","-"
"Retirees","6.0","D","D","-"
"Unemployed","5.0","D","D","-"
"Unknown","482.0","201.0","281.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","31.0","13.0","18.0","-"
"Brazil","36.0","13.0","23.0","-"
"Canada","65.0","35.0","30.0","-"
"Chile","15.0","D","D","-"
"China","12.0","3.0","9.0","-"
"Colombia","16.0","6.0","10.0","-"
"Ecuador","22.0","7.0","15.0","-"
"El Salvador","32.0","16.0","16.0","-"
"Guatemala","22.0","9.0","13.0","-"
"India","13.0","8.0","5.0","-"
"Korea","11.0","6.0","5.0","-"
"Mexico","324.0","164.0","160.0","-"
"Peru","48.0","13.0","35.0","-"
"Philippines","22.0","7.0","15.0","-"
"Russia","9.0","D","D","-"
"South Africa","10.0","3.0","7.0","-"
"Taiwan","11.0","D","D","-"
"Tonga","31.0","19.0","12.0","-"
"United Kingdom","11.0","4.0","7.0","-"
"Venezuela","15.0","9.0","6.0","-"
"Other","156.0","68.0","88.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
