"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Columbia, SC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","610.0","258.0","352.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","56.0","26.0","30.0","-"
"25 to 34 years","142.0","47.0","95.0","-"
"35 to 44 years","200.0","91.0","109.0","-"
"45 to 54 years","136.0","56.0","80.0","-"
"55 to 64 years","56.0","29.0","27.0","-"
"65 years and over","20.0","9.0","11.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","107.0","47.0","60.0","-"
"Married","457.0","192.0","265.0","-"
"Other","46.0","19.0","27.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","69.0","26.0","43.0","-"
"Service occupations","13.0","3.0","10.0","-"
"Sales and office occupations","11.0","5.0","6.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","5.0","5.0","-","-"
"Production, transportation, and material moving occupations","13.0","8.0","5.0","-"
"Military","13.0","9.0","4.0","-"
"No occupation/not working outside home","60.0","24.0","36.0","-"
"Homemakers","11.0","-","11.0","-"
"Students or children","44.0","D","D","-"
"Retirees","D","D","D","-"
"Unemployed","D","D","D","-"
"Unknown","426.0","178.0","248.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Belgium","8.0","D","D","-"
"Canada","21.0","7.0","14.0","-"
"China","25.0","11.0","14.0","-"
"Colombia","10.0","D","D","-"
"Cuba","9.0","9.0","-","-"
"Egypt","9.0","D","D","-"
"Germany","15.0","D","D","-"
"Guatemala","9.0","4.0","5.0","-"
"India","107.0","51.0","56.0","-"
"Jamaica","10.0","6.0","4.0","-"
"Korea","15.0","3.0","12.0","-"
"Liberia","9.0","4.0","5.0","-"
"Mexico","50.0","25.0","25.0","-"
"Nigeria","11.0","5.0","6.0","-"
"Pakistan","9.0","3.0","6.0","-"
"Panama","9.0","-","9.0","-"
"Philippines","24.0","6.0","18.0","-"
"South Africa","9.0","4.0","5.0","-"
"United Kingdom","21.0","12.0","9.0","-"
"Vietnam","15.0","5.0","10.0","-"
"Other","212.0","87.0","125.0","-"
"Unknown","3.0","1.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
