"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Sioux City, IA-NE-SD","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","445.0","193.0","252.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","44.0","19.0","25.0","-"
"25 to 34 years","128.0","50.0","78.0","-"
"35 to 44 years","151.0","68.0","83.0","-"
"45 to 54 years","58.0","25.0","33.0","-"
"55 to 64 years","49.0","22.0","27.0","-"
"65 years and over","15.0","9.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","93.0","44.0","49.0","-"
"Married","306.0","133.0","173.0","-"
"Other","46.0","16.0","30.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","18.0","8.0","10.0","-"
"Service occupations","14.0","D","D","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","135.0","71.0","64.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","32.0","9.0","23.0","-"
"Homemakers","7.0","-","7.0","-"
"Students or children","19.0","D","D","-"
"Retirees","D","D","D","-"
"Unemployed","D","D","D","-"
"Unknown","230.0","95.0","135.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Belarus","3.0","D","D","-"
"Cambodia","10.0","3.0","7.0","-"
"Colombia","D","D","-","-"
"Denmark","D","-","D","-"
"El Salvador","18.0","10.0","8.0","-"
"Ethiopia","D","D","D","-"
"Guatemala","20.0","10.0","10.0","-"
"Honduras","4.0","D","D","-"
"India","D","-","D","-"
"Korea","3.0","D","D","-"
"Laos","8.0","D","D","-"
"Mexico","289.0","136.0","153.0","-"
"Nicaragua","3.0","D","D","-"
"Pakistan","3.0","D","D","-"
"Philippines","D","-","D","-"
"Somalia","7.0","D","D","-"
"Sudan","D","D","D","-"
"Thailand","11.0","4.0","7.0","-"
"Togo","4.0","D","D","-"
"Vietnam","44.0","12.0","32.0","-"
"Other","8.0","4.0","4.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
