"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Bradenton-Sarasota-Venice, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1795.0","723.0","1072.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","134.0","46.0","88.0","-"
"25 to 34 years","391.0","130.0","261.0","-"
"35 to 44 years","529.0","219.0","310.0","-"
"45 to 54 years","393.0","168.0","225.0","-"
"55 to 64 years","192.0","87.0","105.0","-"
"65 years and over","156.0","73.0","83.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","276.0","125.0","151.0","-"
"Married","1275.0","525.0","750.0","-"
"Other","244.0","73.0","171.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","105.0","45.0","60.0","-"
"Service occupations","11.0","5.0","6.0","-"
"Sales and office occupations","26.0","11.0","15.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","6.0","6.0","-","-"
"Production, transportation, and material moving occupations","33.0","18.0","15.0","-"
"Military","11.0","5.0","6.0","-"
"No occupation/not working outside home","131.0","39.0","92.0","-"
"Homemakers","18.0","-","18.0","-"
"Students or children","74.0","24.0","50.0","-"
"Retirees","30.0","D","D","-"
"Unemployed","9.0","D","D","-"
"Unknown","1472.0","594.0","878.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","29.0","11.0","18.0","-"
"Bulgaria","32.0","17.0","15.0","-"
"Canada","101.0","41.0","60.0","-"
"Colombia","94.0","29.0","65.0","-"
"Cuba","117.0","42.0","75.0","-"
"Dominican Republic","42.0","18.0","24.0","-"
"Germany","32.0","14.0","18.0","-"
"Haiti","135.0","63.0","72.0","-"
"India","58.0","32.0","26.0","-"
"Jamaica","39.0","10.0","29.0","-"
"Mexico","257.0","116.0","141.0","-"
"Nicaragua","33.0","8.0","25.0","-"
"Peru","36.0","16.0","20.0","-"
"Philippines","42.0","11.0","31.0","-"
"Poland","35.0","16.0","19.0","-"
"Russia","27.0","9.0","18.0","-"
"Ukraine","48.0","16.0","32.0","-"
"United Kingdom","89.0","45.0","44.0","-"
"Venezuela","28.0","11.0","17.0","-"
"Vietnam","39.0","12.0","27.0","-"
"Other","481.0","185.0","296.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
