"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Napa, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","581.0","279.0","302.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","71.0","24.0","47.0","-"
"25 to 34 years","148.0","67.0","81.0","-"
"35 to 44 years","137.0","57.0","80.0","-"
"45 to 54 years","110.0","54.0","56.0","-"
"55 to 64 years","63.0","38.0","25.0","-"
"65 years and over","52.0","39.0","13.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","115.0","59.0","56.0","-"
"Married","415.0","201.0","214.0","-"
"Other","51.0","19.0","32.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","57.0","27.0","30.0","-"
"Service occupations","37.0","10.0","27.0","-"
"Sales and office occupations","26.0","5.0","21.0","-"
"Farming, fishing, and forestry occupations","8.0","8.0","-","-"
"Construction, extraction, maintenance and repair occupations","11.0","11.0","-","-"
"Production, transportation, and material moving occupations","48.0","37.0","11.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","99.0","34.0","65.0","-"
"Homemakers","36.0","-","36.0","-"
"Students or children","40.0","D","D","-"
"Retirees","16.0","D","D","-"
"Unemployed","7.0","7.0","-","-"
"Unknown","295.0","147.0","148.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","D","-","D","-"
"Brazil","5.0","D","D","-"
"Canada","13.0","7.0","6.0","-"
"China","3.0","-","3.0","-"
"Croatia","D","D","-","-"
"El Salvador","10.0","D","D","-"
"Ethiopia","3.0","D","D","-"
"Germany","5.0","D","D","-"
"Guatemala","D","-","D","-"
"India","5.0","D","D","-"
"Jordan","D","D","D","-"
"Korea","4.0","D","D","-"
"Mexico","423.0","213.0","210.0","-"
"Netherlands","3.0","D","D","-"
"New Zealand","D","D","D","-"
"Nicaragua","5.0","D","D","-"
"Peru","3.0","3.0","-","-"
"Philippines","40.0","17.0","23.0","-"
"Russia","3.0","-","3.0","-"
"United Kingdom","10.0","6.0","4.0","-"
"Other","36.0","13.0","23.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
