"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Salem, OR","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1063.0","469.0","594.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","110.0","44.0","66.0","-"
"25 to 34 years","307.0","128.0","179.0","-"
"35 to 44 years","303.0","120.0","183.0","-"
"45 to 54 years","164.0","74.0","90.0","-"
"55 to 64 years","123.0","73.0","50.0","-"
"65 years and over","56.0","30.0","26.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","179.0","80.0","99.0","-"
"Married","802.0","363.0","439.0","-"
"Other","82.0","26.0","56.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","90.0","39.0","51.0","-"
"Service occupations","60.0","17.0","43.0","-"
"Sales and office occupations","48.0","D","D","-"
"Farming, fishing, and forestry occupations","D","13.0","D","-"
"Construction, extraction, maintenance and repair occupations","23.0","D","D","-"
"Production, transportation, and material moving occupations","105.0","72.0","33.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","96.0","31.0","65.0","-"
"Homemakers","26.0","-","26.0","-"
"Students or children","55.0","22.0","33.0","-"
"Retirees","7.0","D","D","-"
"Unemployed","8.0","D","D","-"
"Unknown","625.0","264.0","361.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Cambodia","10.0","4.0","6.0","-"
"Canada","25.0","9.0","16.0","-"
"China","33.0","19.0","14.0","-"
"El Salvador","27.0","12.0","15.0","-"
"Germany","6.0","D","D","-"
"Guatemala","16.0","5.0","11.0","-"
"India","25.0","16.0","9.0","-"
"Kazakhstan","19.0","5.0","14.0","-"
"Korea","13.0","4.0","9.0","-"
"Mexico","545.0","271.0","274.0","-"
"Moldova","36.0","12.0","24.0","-"
"Peru","8.0","3.0","5.0","-"
"Philippines","21.0","D","D","-"
"Russia","42.0","12.0","30.0","-"
"Soviet Union (former)","19.0","10.0","9.0","-"
"Thailand","8.0","4.0","4.0","-"
"Ukraine","66.0","28.0","38.0","-"
"United Kingdom","8.0","D","D","-"
"Uzbekistan","11.0","4.0","7.0","-"
"Vietnam","36.0","19.0","17.0","-"
"Other","87.0","27.0","60.0","-"
"Unknown","2.0","-","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
