"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Fort Collins-Loveland, CO","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","336.0","154.0","182.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","26.0","9.0","17.0","-"
"25 to 34 years","66.0","30.0","36.0","-"
"35 to 44 years","133.0","67.0","66.0","-"
"45 to 54 years","65.0","28.0","37.0","-"
"55 to 64 years","26.0","10.0","16.0","-"
"65 years and over","20.0","10.0","10.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","47.0","25.0","22.0","-"
"Married","265.0","125.0","140.0","-"
"Other","24.0","4.0","20.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","67.0","34.0","33.0","-"
"Service occupations","36.0","14.0","22.0","-"
"Sales and office occupations","22.0","7.0","15.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","15.0","12.0","3.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","35.0","13.0","22.0","-"
"Homemakers","D","-","D","-"
"Students or children","22.0","9.0","13.0","-"
"Retirees","D","D","D","-"
"Unemployed","3.0","D","D","-"
"Unknown","154.0","67.0","87.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","4.0","-","4.0","-"
"Australia","6.0","3.0","3.0","-"
"Brazil","4.0","D","D","-"
"Canada","12.0","6.0","6.0","-"
"Chile","5.0","D","D","-"
"China","18.0","6.0","12.0","-"
"Colombia","4.0","D","D","-"
"Egypt","4.0","D","D","-"
"Germany","8.0","3.0","5.0","-"
"Guatemala","4.0","D","D","-"
"Honduras","4.0","-","4.0","-"
"India","25.0","15.0","10.0","-"
"Mexico","95.0","52.0","43.0","-"
"Netherlands","4.0","D","D","-"
"Peru","4.0","D","D","-"
"Philippines","9.0","3.0","6.0","-"
"Romania","5.0","D","D","-"
"Russia","8.0","D","D","-"
"United Kingdom","21.0","10.0","11.0","-"
"Vietnam","6.0","D","D","-"
"Other","86.0","39.0","47.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
