"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Fayetteville, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","482.0","238.0","244.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","106.0","78.0","28.0","-"
"25 to 34 years","198.0","104.0","94.0","-"
"35 to 44 years","114.0","40.0","74.0","-"
"45 to 54 years","35.0","D","D","-"
"55 to 64 years","20.0","8.0","12.0","-"
"65 years and over","9.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","117.0","84.0","33.0","-"
"Married","325.0","146.0","179.0","-"
"Other","40.0","8.0","32.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","31.0","14.0","17.0","-"
"Service occupations","15.0","3.0","12.0","-"
"Sales and office occupations","21.0","5.0","16.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","12.0","D","D","-"
"Production, transportation, and material moving occupations","8.0","D","D","-"
"Military","185.0","149.0","36.0","-"
"No occupation/not working outside home","36.0","8.0","28.0","-"
"Homemakers","D","-","D","-"
"Students or children","18.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","D","D","-"
"Unknown","174.0","44.0","130.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","8.0","4.0","4.0","-"
"Colombia","25.0","17.0","8.0","-"
"Cuba","6.0","D","D","-"
"Dominican Republic","19.0","9.0","10.0","-"
"Ecuador","8.0","D","D","-"
"El Salvador","8.0","3.0","5.0","-"
"Germany","12.0","D","D","-"
"Guatemala","8.0","5.0","3.0","-"
"Guyana","8.0","5.0","3.0","-"
"Honduras","9.0","D","D","-"
"India","11.0","7.0","4.0","-"
"Jamaica","27.0","12.0","15.0","-"
"Korea","28.0","5.0","23.0","-"
"Mexico","52.0","34.0","18.0","-"
"Nicaragua","10.0","5.0","5.0","-"
"Panama","34.0","4.0","30.0","-"
"Peru","11.0","D","D","-"
"Philippines","33.0","16.0","17.0","-"
"Trinidad and Tobago","10.0","5.0","5.0","-"
"Vietnam","11.0","5.0","6.0","-"
"Other","144.0","87.0","57.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
