"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Poughkeepsie-Newburgh-Middletown, NY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1504.0","654.0","850.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","122.0","62.0","60.0","-"
"25 to 34 years","326.0","129.0","197.0","-"
"35 to 44 years","506.0","220.0","286.0","-"
"45 to 54 years","318.0","139.0","179.0","-"
"55 to 64 years","159.0","72.0","87.0","-"
"65 years and over","73.0","32.0","41.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","282.0","148.0","134.0","-"
"Married","1090.0","461.0","629.0","-"
"Other","132.0","45.0","87.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","124.0","61.0","63.0","-"
"Service occupations","19.0","8.0","11.0","-"
"Sales and office occupations","15.0","6.0","9.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","6.0","6.0","-","-"
"Production, transportation, and material moving occupations","27.0","D","D","-"
"Military","6.0","D","D","-"
"No occupation/not working outside home","101.0","38.0","63.0","-"
"Homemakers","28.0","-","28.0","-"
"Students or children","53.0","29.0","24.0","-"
"Retirees","11.0","5.0","6.0","-"
"Unemployed","9.0","4.0","5.0","-"
"Unknown","1206.0","509.0","697.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","22.0","12.0","10.0","-"
"China","41.0","22.0","19.0","-"
"Colombia","52.0","17.0","35.0","-"
"Dominican Republic","70.0","24.0","46.0","-"
"Ecuador","43.0","19.0","24.0","-"
"Guatemala","28.0","15.0","13.0","-"
"Haiti","24.0","11.0","13.0","-"
"Honduras","35.0","14.0","21.0","-"
"India","154.0","71.0","83.0","-"
"Israel","20.0","10.0","10.0","-"
"Jamaica","160.0","64.0","96.0","-"
"Jordan","22.0","13.0","9.0","-"
"Mexico","79.0","41.0","38.0","-"
"Pakistan","28.0","14.0","14.0","-"
"Peru","45.0","23.0","22.0","-"
"Philippines","61.0","19.0","42.0","-"
"Poland","44.0","16.0","28.0","-"
"Russia","22.0","D","D","-"
"Trinidad and Tobago","20.0","D","D","-"
"United Kingdom","42.0","17.0","25.0","-"
"Other","490.0","222.0","268.0","-"
"Unknown","2.0","1.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
