"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Trinidad and Tobago","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","6612.0","2599.0","4003.0","10.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","705.0","308.0","397.0","-"
"25-34 years","1608.0","634.0","973.0","1.0"
"35-44 years","1700.0","649.0","1047.0","4.0"
"45-54 years","1437.0","536.0","900.0","1.0"
"55-64 years","825.0","339.0","484.0","2.0"
"65 years and over","337.0","133.0","202.0","2.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1706.0","685.0","1021.0","-"
"Married","3832.0","1606.0","2226.0","-"
"Other","1022.0","295.0","727.0","-"
"Unknown","52.0","13.0","29.0","10.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","562.0","203.0","359.0","-"
"Service occupations","184.0","46.0","138.0","-"
"Sales and office occupations","263.0","89.0","174.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","78.0","D","D","-"
"Production, transportation, and material moving occupations","116.0","D","D","-"
"Military","183.0","124.0","59.0","-"
"No occupation/not working outside home","653.0","197.0","456.0","-"
"Homemakers","101.0","D","D","-"
"Students or children","412.0","133.0","279.0","-"
"Retirees","67.0","33.0","34.0","-"
"Unemployed","73.0","D","D","-"
"Unknown","4573.0","1771.0","2792.0","10.0"
"","","","",""
"Leading states of permanent residence","","","",""
"California","132.0","63.0","69.0","-"
"Connecticut","34.0","10.0","24.0","-"
"Delaware","20.0","8.0","12.0","-"
"District of Columbia","24.0","8.0","16.0","-"
"Florida","1477.0","592.0","885.0","-"
"Georgia","191.0","73.0","118.0","-"
"Illinois","36.0","19.0","17.0","-"
"Maryland","263.0","100.0","163.0","-"
"Massachusetts","138.0","51.0","87.0","-"
"Michigan","23.0","5.0","18.0","-"
"Minnesota","26.0","10.0","16.0","-"
"New Jersey","417.0","154.0","263.0","-"
"New York","2964.0","1132.0","1832.0","-"
"North Carolina","102.0","56.0","46.0","-"
"Ohio","31.0","14.0","17.0","-"
"Pennsylvania","141.0","59.0","82.0","-"
"South Carolina","25.0","10.0","15.0","-"
"Texas","144.0","60.0","84.0","-"
"U.S. Possessions","26.0","11.0","15.0","-"
"Virginia","141.0","65.0","76.0","-"
"Other","201.0","86.0","115.0","-"
"Unknown","56.0","13.0","33.0","10.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
