"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Estonia","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","156.0","57.0","99.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","27.0","12.0","15.0","-"
"25-34 years","57.0","10.0","47.0","-"
"35-44 years","40.0","19.0","21.0","-"
"45-54 years","21.0","10.0","11.0","-"
"55-64 years","D","6.0","D","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","39.0","23.0","16.0","-"
"Married","98.0","30.0","68.0","-"
"Other","18.0","4.0","14.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","22.0","10.0","12.0","-"
"Service occupations","4.0","D","D","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","4.0","4.0","-","-"
"Production, transportation, and material moving occupations","3.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","22.0","8.0","14.0","-"
"Homemakers","D","-","D","-"
"Students or children","18.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","D","D","-"
"Unknown","96.0","30.0","66.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Alabama","D","D","-","-"
"Arizona","D","D","-","-"
"California","22.0","9.0","13.0","-"
"Connecticut","D","-","D","-"
"Florida","23.0","9.0","14.0","-"
"Georgia","D","-","D","-"
"Illinois","5.0","D","D","-"
"Maryland","4.0","D","D","-"
"Massachusetts","14.0","5.0","9.0","-"
"Michigan","3.0","D","D","-"
"Minnesota","3.0","D","D","-"
"Missouri","3.0","D","D","-"
"New Jersey","7.0","D","D","-"
"New York","33.0","15.0","18.0","-"
"North Carolina","3.0","-","3.0","-"
"Oregon","3.0","D","D","-"
"Pennsylvania","D","D","D","-"
"Rhode Island","D","-","D","-"
"Virginia","5.0","D","D","-"
"Washington","9.0","D","D","-"
"Other","8.0","2.0","6.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
