"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Japan","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2192.0","773.0","1414.0","5.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","82.0","41.0","41.0","-"
"25-34 years","315.0","105.0","208.0","2.0"
"35-44 years","662.0","229.0","433.0","-"
"45-54 years","469.0","164.0","303.0","2.0"
"55-64 years","402.0","154.0","247.0","1.0"
"65 years and over","262.0","80.0","182.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","346.0","203.0","143.0","-"
"Married","1405.0","449.0","956.0","-"
"Other","420.0","115.0","305.0","-"
"Unknown","21.0","6.0","10.0","5.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","259.0","121.0","138.0","-"
"Service occupations","79.0","37.0","42.0","-"
"Sales and office occupations","116.0","26.0","90.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","D","-"
"Production, transportation, and material moving occupations","14.0","D","D","-"
"Military","10.0","10.0","-","-"
"No occupation/not working outside home","236.0","50.0","186.0","-"
"Homemakers","65.0","-","65.0","-"
"Students or children","119.0","43.0","76.0","-"
"Retirees","32.0","D","D","-"
"Unemployed","20.0","D","D","-"
"Unknown","1470.0","518.0","947.0","5.0"
"","","","",""
"Leading states of permanent residence","","","",""
"California","768.0","307.0","461.0","-"
"Colorado","21.0","6.0","15.0","-"
"Florida","96.0","29.0","67.0","-"
"Georgia","35.0","9.0","26.0","-"
"Hawaii","250.0","74.0","176.0","-"
"Illinois","57.0","25.0","32.0","-"
"Maryland","29.0","6.0","23.0","-"
"Massachusetts","30.0","6.0","24.0","-"
"Michigan","36.0","13.0","23.0","-"
"Nevada","41.0","15.0","26.0","-"
"New Jersey","93.0","45.0","48.0","-"
"New York","235.0","95.0","140.0","-"
"North Carolina","36.0","10.0","26.0","-"
"Ohio","25.0","7.0","18.0","-"
"Oregon","24.0","4.0","20.0","-"
"Pennsylvania","21.0","8.0","13.0","-"
"Texas","56.0","13.0","43.0","-"
"U.S. Possessions","17.0","6.0","11.0","-"
"Virginia","48.0","9.0","39.0","-"
"Washington","84.0","27.0","57.0","-"
"Other","169.0","53.0","116.0","-"
"Unknown","21.0","6.0","10.0","5.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
