"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Hungary","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","955.0","360.0","595.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","48.0","29.0","19.0","-"
"25-34 years","301.0","86.0","215.0","-"
"35-44 years","299.0","118.0","181.0","-"
"45-54 years","150.0","61.0","89.0","-"
"55-64 years","102.0","36.0","66.0","-"
"65 years and over","55.0","30.0","25.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","111.0","73.0","38.0","-"
"Married","685.0","226.0","459.0","-"
"Other","148.0","55.0","93.0","-"
"Unknown","11.0","6.0","5.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","118.0","49.0","69.0","-"
"Service occupations","18.0","D","D","-"
"Sales and office occupations","33.0","11.0","22.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","16.0","16.0","-","-"
"Production, transportation, and material moving occupations","16.0","D","D","-"
"Military","4.0","D","D","-"
"No occupation/not working outside home","113.0","33.0","80.0","-"
"Homemakers","24.0","-","24.0","-"
"Students or children","70.0","24.0","46.0","-"
"Retirees","12.0","D","D","-"
"Unemployed","7.0","D","D","-"
"Unknown","637.0","233.0","404.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","18.0","6.0","12.0","-"
"California","168.0","75.0","93.0","-"
"Colorado","10.0","5.0","5.0","-"
"Connecticut","15.0","6.0","9.0","-"
"Florida","171.0","69.0","102.0","-"
"Georgia","17.0","9.0","8.0","-"
"Illinois","26.0","11.0","15.0","-"
"Maryland","26.0","13.0","13.0","-"
"Massachusetts","22.0","D","D","-"
"Michigan","8.0","D","D","-"
"Nevada","33.0","11.0","22.0","-"
"New Hampshire","8.0","4.0","4.0","-"
"New Jersey","66.0","16.0","50.0","-"
"New York","115.0","40.0","75.0","-"
"North Carolina","29.0","11.0","18.0","-"
"Ohio","29.0","7.0","22.0","-"
"Pennsylvania","30.0","12.0","18.0","-"
"Texas","32.0","13.0","19.0","-"
"Virginia","31.0","8.0","23.0","-"
"Washington","18.0","7.0","11.0","-"
"Other","71.0","26.0","45.0","-"
"Unknown","12.0","6.0","6.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
