"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Liberia","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2193.0","924.0","1267.0","2.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","279.0","105.0","174.0","-"
"25-34 years","717.0","292.0","425.0","-"
"35-44 years","580.0","267.0","313.0","-"
"45-54 years","379.0","173.0","204.0","2.0"
"55-64 years","142.0","62.0","80.0","-"
"65 years and over","96.0","25.0","71.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","755.0","290.0","465.0","-"
"Married","1124.0","543.0","581.0","-"
"Other","272.0","73.0","199.0","-"
"Unknown","42.0","18.0","22.0","2.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","184.0","75.0","109.0","-"
"Service occupations","161.0","42.0","119.0","-"
"Sales and office occupations","63.0","28.0","35.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","15.0","15.0","-","-"
"Production, transportation, and material moving occupations","46.0","34.0","12.0","-"
"Military","42.0","36.0","6.0","-"
"No occupation/not working outside home","213.0","86.0","127.0","-"
"Homemakers","15.0","D","D","-"
"Students or children","181.0","80.0","101.0","-"
"Retirees","6.0","D","D","-"
"Unemployed","11.0","D","D","-"
"Unknown","1469.0","608.0","859.0","2.0"
"","","","",""
"Leading states of permanent residence","","","",""
"California","78.0","31.0","47.0","-"
"Colorado","18.0","12.0","6.0","-"
"Delaware","18.0","5.0","13.0","-"
"Florida","43.0","19.0","24.0","-"
"Georgia","163.0","57.0","106.0","-"
"Illinois","25.0","12.0","13.0","-"
"Indiana","17.0","7.0","10.0","-"
"Maryland","139.0","42.0","97.0","-"
"Massachusetts","99.0","46.0","53.0","-"
"Michigan","28.0","10.0","18.0","-"
"Minnesota","334.0","136.0","198.0","-"
"New Jersey","181.0","60.0","121.0","-"
"New York","217.0","95.0","122.0","-"
"North Carolina","139.0","59.0","80.0","-"
"Ohio","46.0","23.0","23.0","-"
"Oklahoma","16.0","7.0","9.0","-"
"Pennsylvania","238.0","119.0","119.0","-"
"Rhode Island","104.0","35.0","69.0","-"
"Texas","64.0","38.0","26.0","-"
"Virginia","66.0","28.0","38.0","-"
"Other","118.0","65.0","53.0","-"
"Unknown","42.0","18.0","22.0","2.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
