"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Indonesia","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1287.0","480.0","804.0","3.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","89.0","38.0","51.0","-"
"25-34 years","399.0","125.0","273.0","1.0"
"35-44 years","380.0","159.0","220.0","1.0"
"45-54 years","199.0","77.0","121.0","1.0"
"55-64 years","100.0","35.0","65.0","-"
"65 years and over","120.0","46.0","74.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","251.0","140.0","111.0","-"
"Married","929.0","304.0","625.0","-"
"Other","91.0","29.0","62.0","-"
"Unknown","16.0","7.0","6.0","3.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","174.0","80.0","94.0","-"
"Service occupations","39.0","12.0","27.0","-"
"Sales and office occupations","62.0","18.0","44.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","3.0","3.0","-","-"
"Production, transportation, and material moving occupations","12.0","D","D","-"
"Military","8.0","D","D","-"
"No occupation/not working outside home","147.0","41.0","106.0","-"
"Homemakers","28.0","-","28.0","-"
"Students or children","90.0","29.0","61.0","-"
"Retirees","16.0","8.0","8.0","-"
"Unemployed","13.0","4.0","9.0","-"
"Unknown","842.0","312.0","527.0","3.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","15.0","4.0","11.0","-"
"California","591.0","238.0","353.0","-"
"Colorado","23.0","9.0","14.0","-"
"Florida","38.0","11.0","27.0","-"
"Georgia","48.0","13.0","35.0","-"
"Hawaii","14.0","3.0","11.0","-"
"Illinois","13.0","3.0","10.0","-"
"Maryland","27.0","10.0","17.0","-"
"Massachusetts","16.0","7.0","9.0","-"
"Nevada","19.0","4.0","15.0","-"
"New Jersey","31.0","8.0","23.0","-"
"New York","80.0","25.0","55.0","-"
"North Carolina","25.0","16.0","9.0","-"
"Ohio","15.0","4.0","11.0","-"
"Oklahoma","13.0","6.0","7.0","-"
"Oregon","24.0","7.0","17.0","-"
"Pennsylvania","28.0","14.0","14.0","-"
"Texas","66.0","26.0","40.0","-"
"Virginia","36.0","6.0","30.0","-"
"Washington","39.0","16.0","23.0","-"
"Other","108.0","42.0","66.0","-"
"Unknown","18.0","8.0","7.0","3.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
