"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Serbia and Montenegro","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","5555.0","2810.0","2742.0","3.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","815.0","404.0","411.0","-"
"25-34 years","1548.0","766.0","782.0","-"
"35-44 years","1504.0","777.0","727.0","-"
"45-54 years","963.0","497.0","464.0","2.0"
"55-64 years","422.0","234.0","188.0","-"
"65 years and over","303.0","132.0","170.0","1.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1373.0","827.0","546.0","-"
"Married","3690.0","1812.0","1878.0","-"
"Other","412.0","136.0","276.0","-"
"Unknown","80.0","35.0","42.0","3.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","325.0","173.0","152.0","-"
"Service occupations","246.0","118.0","128.0","-"
"Sales and office occupations","137.0","43.0","94.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","75.0","D","D","-"
"Production, transportation, and material moving occupations","289.0","213.0","76.0","-"
"Military","D","D","D","-"
"No occupation/not working outside home","695.0","270.0","425.0","-"
"Homemakers","110.0","-","110.0","-"
"Students or children","436.0","199.0","237.0","-"
"Retirees","60.0","31.0","29.0","-"
"Unemployed","89.0","40.0","49.0","-"
"Unknown","3779.0","1912.0","1864.0","3.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","92.0","48.0","44.0","-"
"California","357.0","178.0","179.0","-"
"Connecticut","121.0","68.0","53.0","-"
"Florida","461.0","235.0","226.0","-"
"Georgia","183.0","109.0","74.0","-"
"Illinois","410.0","220.0","190.0","-"
"Kentucky","70.0","38.0","32.0","-"
"Massachusetts","119.0","61.0","58.0","-"
"Michigan","238.0","117.0","121.0","-"
"Nevada","55.0","29.0","26.0","-"
"New Hampshire","53.0","29.0","24.0","-"
"New Jersey","256.0","127.0","129.0","-"
"New York","1673.0","837.0","836.0","-"
"North Carolina","145.0","76.0","69.0","-"
"Ohio","118.0","59.0","59.0","-"
"Pennsylvania","181.0","89.0","92.0","-"
"Texas","167.0","97.0","70.0","-"
"Virginia","106.0","43.0","63.0","-"
"Washington","57.0","32.0","25.0","-"
"Wisconsin","88.0","40.0","48.0","-"
"Other","523.0","243.0","280.0","-"
"Unknown","82.0","35.0","44.0","3.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
