"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Grenada","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","781.0","321.0","458.0","2.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","38.0","12.0","26.0","-"
"25-34 years","173.0","67.0","105.0","1.0"
"35-44 years","248.0","106.0","141.0","1.0"
"45-54 years","178.0","73.0","105.0","-"
"55-64 years","87.0","37.0","50.0","-"
"65 years and over","57.0","26.0","31.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","222.0","72.0","150.0","-"
"Married","445.0","205.0","240.0","-"
"Other","107.0","39.0","68.0","-"
"Unknown","7.0","5.0","-","2.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","55.0","17.0","38.0","-"
"Service occupations","42.0","12.0","30.0","-"
"Sales and office occupations","17.0","5.0","12.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","9.0","9.0","-","-"
"Production, transportation, and material moving occupations","14.0","11.0","3.0","-"
"Military","13.0","6.0","7.0","-"
"No occupation/not working outside home","57.0","20.0","37.0","-"
"Homemakers","10.0","-","10.0","-"
"Students or children","28.0","6.0","22.0","-"
"Retirees","12.0","D","D","-"
"Unemployed","7.0","D","D","-"
"Unknown","574.0","241.0","331.0","2.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","D","-","D","-"
"California","11.0","6.0","5.0","-"
"Colorado","D","-","D","-"
"Connecticut","D","D","D","-"
"District of Columbia","6.0","D","D","-"
"Florida","76.0","38.0","38.0","-"
"Georgia","12.0","7.0","5.0","-"
"Hawaii","D","D","D","-"
"Illinois","3.0","D","D","-"
"Maryland","23.0","8.0","15.0","-"
"Massachusetts","7.0","3.0","4.0","-"
"Michigan","3.0","-","3.0","-"
"New Jersey","30.0","13.0","17.0","-"
"New York","537.0","215.0","322.0","-"
"North Carolina","4.0","D","D","-"
"Pennsylvania","12.0","3.0","9.0","-"
"South Carolina","3.0","D","D","-"
"Texas","12.0","5.0","7.0","-"
"U.S. Possessions","4.0","D","D","-"
"Virginia","9.0","D","D","-"
"Other","14.0","5.0","9.0","-"
"Unknown","7.0","5.0","-","2.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
