"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Sudan","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2587.0","1762.0","825.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","309.0","202.0","107.0","-"
"25-34 years","949.0","665.0","284.0","-"
"35-44 years","898.0","592.0","306.0","-"
"45-54 years","318.0","237.0","81.0","-"
"55-64 years","76.0","47.0","29.0","-"
"65 years and over","37.0","19.0","18.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","941.0","795.0","146.0","-"
"Married","1410.0","826.0","584.0","-"
"Other","127.0","67.0","60.0","-"
"Unknown","109.0","74.0","35.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","120.0","83.0","37.0","-"
"Service occupations","89.0","47.0","42.0","-"
"Sales and office occupations","77.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","16.0","16.0","-","-"
"Production, transportation, and material moving occupations","241.0","215.0","26.0","-"
"Military","D","D","D","-"
"No occupation/not working outside home","327.0","185.0","142.0","-"
"Homemakers","33.0","-","33.0","-"
"Students or children","261.0","169.0","92.0","-"
"Retirees","4.0","D","D","-"
"Unemployed","29.0","D","D","-"
"Unknown","1703.0","1149.0","554.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","93.0","73.0","20.0","-"
"California","118.0","69.0","49.0","-"
"Colorado","75.0","58.0","17.0","-"
"Georgia","82.0","65.0","17.0","-"
"Illinois","62.0","43.0","19.0","-"
"Maryland","72.0","45.0","27.0","-"
"Massachusetts","64.0","50.0","14.0","-"
"Michigan","69.0","50.0","19.0","-"
"Minnesota","134.0","88.0","46.0","-"
"Missouri","56.0","32.0","24.0","-"
"Nebraska","133.0","89.0","44.0","-"
"New York","161.0","114.0","47.0","-"
"North Carolina","183.0","129.0","54.0","-"
"Pennsylvania","106.0","69.0","37.0","-"
"South Dakota","58.0","43.0","15.0","-"
"Tennessee","64.0","44.0","20.0","-"
"Texas","152.0","106.0","46.0","-"
"Utah","70.0","53.0","17.0","-"
"Virginia","244.0","148.0","96.0","-"
"Washington","58.0","41.0","17.0","-"
"Other","423.0","278.0","145.0","-"
"Unknown","110.0","75.0","35.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
