"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Morocco","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","3643.0","2271.0","1368.0","4.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","96.0","37.0","59.0","-"
"25-34 years","1577.0","1031.0","545.0","1.0"
"35-44 years","1490.0","945.0","544.0","1.0"
"45-54 years","352.0","194.0","156.0","2.0"
"55-64 years","82.0","35.0","47.0","-"
"65 years and over","46.0","29.0","17.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","788.0","669.0","119.0","-"
"Married","2342.0","1311.0","1031.0","-"
"Other","483.0","278.0","205.0","-"
"Unknown","30.0","13.0","13.0","4.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","306.0","211.0","95.0","-"
"Service occupations","130.0","92.0","38.0","-"
"Sales and office occupations","163.0","91.0","72.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","18.0","18.0","-","-"
"Production, transportation, and material moving occupations","134.0","127.0","7.0","-"
"Military","13.0","13.0","-","-"
"No occupation/not working outside home","257.0","90.0","167.0","-"
"Homemakers","43.0","-","43.0","-"
"Students or children","175.0","77.0","98.0","-"
"Retirees","10.0","5.0","5.0","-"
"Unemployed","29.0","8.0","21.0","-"
"Unknown","2622.0","1629.0","989.0","4.0"
"","","","",""
"Leading states of permanent residence","","","",""
"California","238.0","134.0","104.0","-"
"Colorado","60.0","37.0","23.0","-"
"Connecticut","67.0","47.0","20.0","-"
"Florida","477.0","273.0","204.0","-"
"Georgia","98.0","63.0","35.0","-"
"Illinois","100.0","61.0","39.0","-"
"Maryland","64.0","36.0","28.0","-"
"Massachusetts","420.0","267.0","153.0","-"
"Michigan","38.0","21.0","17.0","-"
"Minnesota","46.0","29.0","17.0","-"
"New Jersey","154.0","98.0","56.0","-"
"New York","633.0","405.0","228.0","-"
"North Carolina","162.0","119.0","43.0","-"
"Ohio","75.0","50.0","25.0","-"
"Oklahoma","27.0","21.0","6.0","-"
"Pennsylvania","169.0","116.0","53.0","-"
"South Carolina","38.0","30.0","8.0","-"
"Texas","106.0","69.0","37.0","-"
"Virginia","363.0","204.0","159.0","-"
"Washington","36.0","18.0","18.0","-"
"Other","240.0","158.0","82.0","-"
"Unknown","32.0","15.0","13.0","4.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
