"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Hong Kong","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","4263.0","1944.0","2317.0","2.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","832.0","390.0","442.0","-"
"25-34 years","1098.0","530.0","567.0","1.0"
"35-44 years","1050.0","468.0","582.0","-"
"45-54 years","907.0","379.0","528.0","-"
"55-64 years","256.0","124.0","132.0","-"
"65 years and over","120.0","53.0","66.0","1.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1719.0","890.0","829.0","-"
"Married","2285.0","978.0","1307.0","-"
"Other","222.0","65.0","157.0","-"
"Unknown","37.0","11.0","24.0","2.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","553.0","307.0","246.0","-"
"Service occupations","138.0","78.0","60.0","-"
"Sales and office occupations","201.0","62.0","139.0","-"
"Farming, fishing, and forestry occupations","D","-","D","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","60.0","40.0","20.0","-"
"Military","18.0","D","D","-"
"No occupation/not working outside home","888.0","391.0","497.0","-"
"Homemakers","59.0","D","D","-"
"Students or children","756.0","357.0","399.0","-"
"Retirees","32.0","19.0","13.0","-"
"Unemployed","41.0","D","D","-"
"Unknown","2395.0","1043.0","1350.0","2.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","35.0","15.0","20.0","-"
"California","1789.0","805.0","984.0","-"
"Connecticut","20.0","11.0","9.0","-"
"Florida","142.0","60.0","82.0","-"
"Georgia","63.0","29.0","34.0","-"
"Hawaii","68.0","27.0","41.0","-"
"Illinois","88.0","42.0","46.0","-"
"Maryland","62.0","26.0","36.0","-"
"Massachusetts","189.0","83.0","106.0","-"
"Michigan","28.0","11.0","17.0","-"
"Nevada","44.0","15.0","29.0","-"
"New Jersey","136.0","68.0","68.0","-"
"New York","831.0","397.0","434.0","-"
"North Carolina","63.0","26.0","37.0","-"
"Ohio","25.0","13.0","12.0","-"
"Oregon","28.0","14.0","14.0","-"
"Pennsylvania","62.0","30.0","32.0","-"
"Texas","166.0","74.0","92.0","-"
"Virginia","73.0","37.0","36.0","-"
"Washington","105.0","46.0","59.0","-"
"Other","209.0","104.0","105.0","-"
"Unknown","37.0","11.0","24.0","2.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
