"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Kazakhstan","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","872.0","301.0","571.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","113.0","44.0","69.0","-"
"25-34 years","248.0","71.0","177.0","-"
"35-44 years","222.0","81.0","141.0","-"
"45-54 years","147.0","53.0","94.0","-"
"55-64 years","63.0","24.0","39.0","-"
"65 years and over","79.0","28.0","51.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","152.0","61.0","91.0","-"
"Married","605.0","215.0","390.0","-"
"Other","105.0","22.0","83.0","-"
"Unknown","10.0","3.0","7.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","71.0","21.0","50.0","-"
"Service occupations","22.0","D","D","-"
"Sales and office occupations","29.0","9.0","20.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","10.0","10.0","-","-"
"Production, transportation, and material moving occupations","23.0","D","D","-"
"Military","4.0","D","D","-"
"No occupation/not working outside home","124.0","27.0","97.0","-"
"Homemakers","D","-","D","-"
"Students or children","102.0","24.0","78.0","-"
"Retirees","D","D","D","-"
"Unemployed","12.0","D","D","-"
"Unknown","589.0","209.0","380.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","11.0","3.0","8.0","-"
"California","112.0","35.0","77.0","-"
"Colorado","8.0","5.0","3.0","-"
"Florida","36.0","10.0","26.0","-"
"Georgia","14.0","D","D","-"
"Illinois","19.0","8.0","11.0","-"
"Maryland","29.0","10.0","19.0","-"
"Massachusetts","59.0","23.0","36.0","-"
"Michigan","13.0","7.0","6.0","-"
"Minnesota","18.0","6.0","12.0","-"
"Missouri","11.0","D","D","-"
"New Jersey","33.0","12.0","21.0","-"
"New York","195.0","75.0","120.0","-"
"North Carolina","15.0","8.0","7.0","-"
"Ohio","14.0","5.0","9.0","-"
"Oregon","12.0","4.0","8.0","-"
"Pennsylvania","43.0","13.0","30.0","-"
"Texas","21.0","3.0","18.0","-"
"Virginia","35.0","10.0","25.0","-"
"Washington","100.0","39.0","61.0","-"
"Other","64.0","18.0","46.0","-"
"Unknown","10.0","3.0","7.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
