"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Sweden","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","984.0","381.0","602.0","1.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","19.0","13.0","6.0","-"
"25-34 years","169.0","73.0","96.0","-"
"35-44 years","337.0","125.0","212.0","-"
"45-54 years","187.0","80.0","106.0","1.0"
"55-64 years","192.0","62.0","130.0","-"
"65 years and over","80.0","28.0","52.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","106.0","60.0","46.0","-"
"Married","724.0","267.0","457.0","-"
"Other","144.0","49.0","95.0","-"
"Unknown","10.0","5.0","4.0","1.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","185.0","98.0","87.0","-"
"Service occupations","6.0","D","D","-"
"Sales and office occupations","31.0","5.0","26.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","6.0","6.0","-","-"
"Production, transportation, and material moving occupations","D","D","D","-"
"Military","7.0","7.0","-","-"
"No occupation/not working outside home","98.0","20.0","78.0","-"
"Homemakers","38.0","-","38.0","-"
"Students or children","34.0","9.0","25.0","-"
"Retirees","23.0","11.0","12.0","-"
"Unemployed","3.0","-","3.0","-"
"Unknown","645.0","240.0","404.0","1.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","16.0","6.0","10.0","-"
"California","226.0","94.0","132.0","-"
"Colorado","25.0","4.0","21.0","-"
"Connecticut","28.0","11.0","17.0","-"
"Florida","121.0","46.0","75.0","-"
"Georgia","27.0","13.0","14.0","-"
"Hawaii","11.0","6.0","5.0","-"
"Illinois","16.0","7.0","9.0","-"
"Maryland","25.0","11.0","14.0","-"
"Massachusetts","27.0","9.0","18.0","-"
"Michigan","12.0","4.0","8.0","-"
"Minnesota","20.0","9.0","11.0","-"
"New Jersey","35.0","10.0","25.0","-"
"New York","89.0","22.0","67.0","-"
"North Carolina","30.0","10.0","20.0","-"
"Oregon","17.0","7.0","10.0","-"
"Pennsylvania","23.0","9.0","14.0","-"
"Texas","41.0","24.0","17.0","-"
"Virginia","41.0","13.0","28.0","-"
"Washington","38.0","15.0","23.0","-"
"Other","106.0","46.0","60.0","-"
"Unknown","10.0","5.0","4.0","1.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
