"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: South America","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","59985.0","24511.0","35427.0","47.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","6039.0","2721.0","3317.0","1.0"
"25-34 years","15809.0","6218.0","9584.0","7.0"
"35-44 years","17223.0","6946.0","10265.0","12.0"
"45-54 years","10981.0","4450.0","6523.0","8.0"
"55-64 years","6024.0","2676.0","3339.0","9.0"
"65 years and over","3909.0","1500.0","2399.0","10.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","11659.0","5697.0","5962.0","-"
"Married","38498.0","15299.0","23199.0","-"
"Other","9317.0","3312.0","6005.0","-"
"Unknown","511.0","203.0","261.0","47.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","4415.0","2018.0","2397.0","-"
"Service occupations","1546.0","513.0","1033.0","-"
"Sales and office occupations","2333.0","744.0","1589.0","-"
"Farming, fishing, and forestry occupations","8.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","604.0","D","D","-"
"Production, transportation, and material moving occupations","1843.0","1209.0","634.0","-"
"Military","711.0","576.0","135.0","-"
"No occupation/not working outside home","6179.0","1771.0","4408.0","-"
"Homemakers","1271.0","8.0","1263.0","-"
"Students or children","3719.0","1301.0","2418.0","-"
"Retirees","580.0","289.0","291.0","-"
"Unemployed","609.0","173.0","436.0","-"
"Unknown","42346.0","17083.0","25216.0","47.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","311.0","106.0","205.0","-"
"California","4686.0","1864.0","2822.0","-"
"Connecticut","948.0","408.0","540.0","-"
"Florida","18404.0","7093.0","11311.0","-"
"Georgia","1245.0","473.0","772.0","-"
"Illinois","855.0","365.0","490.0","-"
"Maryland","1112.0","426.0","686.0","-"
"Massachusetts","1752.0","720.0","1032.0","-"
"Minnesota","342.0","152.0","190.0","-"
"Nevada","328.0","126.0","202.0","-"
"New Jersey","6402.0","2711.0","3691.0","-"
"New York","13794.0","6040.0","7754.0","-"
"North Carolina","885.0","412.0","473.0","-"
"Ohio","287.0","104.0","183.0","-"
"Pennsylvania","780.0","348.0","432.0","-"
"South Carolina","310.0","127.0","183.0","-"
"Texas","1445.0","545.0","900.0","-"
"Utah","302.0","118.0","184.0","-"
"Virginia","1950.0","864.0","1086.0","-"
"Washington","305.0","114.0","191.0","-"
"Other","3023.0","1190.0","1833.0","-"
"Unknown","519.0","205.0","267.0","47.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
