"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Egypt","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","4271.0","2434.0","1834.0","3.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","364.0","186.0","178.0","-"
"25-34 years","1173.0","623.0","550.0","-"
"35-44 years","1358.0","853.0","503.0","2.0"
"45-54 years","762.0","463.0","299.0","-"
"55-64 years","374.0","205.0","169.0","-"
"65 years and over","240.0","104.0","135.0","1.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","789.0","576.0","213.0","-"
"Married","3090.0","1682.0","1408.0","-"
"Other","347.0","152.0","195.0","-"
"Unknown","45.0","24.0","18.0","3.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","486.0","346.0","140.0","-"
"Service occupations","85.0","60.0","25.0","-"
"Sales and office occupations","182.0","107.0","75.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","19.0","19.0","-","-"
"Production, transportation, and material moving occupations","108.0","89.0","19.0","-"
"Military","16.0","16.0","-","-"
"No occupation/not working outside home","466.0","169.0","297.0","-"
"Homemakers","107.0","D","D","-"
"Students or children","281.0","129.0","152.0","-"
"Retirees","34.0","24.0","10.0","-"
"Unemployed","44.0","D","D","-"
"Unknown","2909.0","1628.0","1278.0","3.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","30.0","15.0","15.0","-"
"California","647.0","333.0","314.0","-"
"Connecticut","35.0","21.0","14.0","-"
"Florida","242.0","129.0","113.0","-"
"Georgia","59.0","35.0","24.0","-"
"Illinois","121.0","72.0","49.0","-"
"Indiana","37.0","21.0","16.0","-"
"Maryland","71.0","51.0","20.0","-"
"Massachusetts","94.0","59.0","35.0","-"
"Michigan","78.0","47.0","31.0","-"
"Minnesota","64.0","31.0","33.0","-"
"New Jersey","804.0","415.0","389.0","-"
"New York","751.0","462.0","289.0","-"
"North Carolina","131.0","86.0","45.0","-"
"Ohio","96.0","57.0","39.0","-"
"Pennsylvania","177.0","118.0","59.0","-"
"South Carolina","50.0","33.0","17.0","-"
"Tennessee","127.0","79.0","48.0","-"
"Texas","139.0","77.0","62.0","-"
"Virginia","220.0","129.0","91.0","-"
"Other","252.0","139.0","113.0","-"
"Unknown","46.0","25.0","18.0","3.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
