"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Saint Lucia","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","623.0","245.0","378.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","60.0","27.0","33.0","-"
"25-34 years","177.0","66.0","111.0","-"
"35-44 years","174.0","79.0","95.0","-"
"45-54 years","124.0","39.0","85.0","-"
"55-64 years","69.0","28.0","41.0","-"
"65 years and over","19.0","6.0","13.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","208.0","73.0","135.0","-"
"Married","333.0","141.0","192.0","-"
"Other","79.0","31.0","48.0","-"
"Unknown","3.0","-","3.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","35.0","13.0","22.0","-"
"Service occupations","25.0","D","D","-"
"Sales and office occupations","22.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","12.0","12.0","-","-"
"Production, transportation, and material moving occupations","12.0","9.0","3.0","-"
"Military","25.0","18.0","7.0","-"
"No occupation/not working outside home","50.0","18.0","32.0","-"
"Homemakers","D","-","D","-"
"Students or children","40.0","14.0","26.0","-"
"Retirees","D","D","D","-"
"Unemployed","6.0","D","D","-"
"Unknown","442.0","165.0","277.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","4.0","D","D","-"
"California","21.0","9.0","12.0","-"
"Connecticut","24.0","12.0","12.0","-"
"Florida","105.0","52.0","53.0","-"
"Georgia","20.0","4.0","16.0","-"
"Hawaii","D","D","D","-"
"Kansas","D","D","-","-"
"Louisiana","D","-","D","-"
"Maryland","11.0","5.0","6.0","-"
"Massachusetts","10.0","3.0","7.0","-"
"Michigan","3.0","3.0","-","-"
"Missouri","D","-","D","-"
"Nevada","3.0","D","D","-"
"New Jersey","24.0","7.0","17.0","-"
"New York","252.0","87.0","165.0","-"
"North Carolina","12.0","5.0","7.0","-"
"Pennsylvania","11.0","6.0","5.0","-"
"Texas","25.0","13.0","12.0","-"
"U.S. Possessions","57.0","19.0","38.0","-"
"Virginia","16.0","8.0","8.0","-"
"Other","13.0","6.0","7.0","-"
"Unknown","4.0","-","4.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
