"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Yemen","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","989.0","723.0","266.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","137.0","96.0","41.0","-"
"25-34 years","460.0","363.0","97.0","-"
"35-44 years","191.0","152.0","39.0","-"
"45-54 years","124.0","77.0","47.0","-"
"55-64 years","56.0","27.0","29.0","-"
"65 years and over","21.0","8.0","13.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","83.0","65.0","18.0","-"
"Married","855.0","626.0","229.0","-"
"Other","45.0","27.0","18.0","-"
"Unknown","6.0","5.0","1.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","66.0","63.0","3.0","-"
"Service occupations","45.0","D","D","-"
"Sales and office occupations","113.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","122.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","131.0","37.0","94.0","-"
"Homemakers","53.0","-","53.0","-"
"Students or children","50.0","26.0","24.0","-"
"Retirees","5.0","D","D","-"
"Unemployed","23.0","D","D","-"
"Unknown","508.0","344.0","164.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Alabama","7.0","D","D","-"
"California","186.0","118.0","68.0","-"
"Colorado","D","D","-","-"
"Connecticut","11.0","D","D","-"
"Delaware","D","D","D","-"
"Florida","9.0","6.0","3.0","-"
"Illinois","26.0","20.0","6.0","-"
"Indiana","17.0","D","D","-"
"Maryland","6.0","D","D","-"
"Massachusetts","3.0","D","D","-"
"Michigan","268.0","196.0","72.0","-"
"Minnesota","7.0","D","D","-"
"New Jersey","8.0","3.0","5.0","-"
"New York","363.0","287.0","76.0","-"
"North Carolina","17.0","D","D","-"
"Oregon","3.0","D","D","-"
"Tennessee","6.0","6.0","-","-"
"Texas","7.0","D","D","-"
"Virginia","17.0","8.0","9.0","-"
"Washington","4.0","D","D","-"
"Other","14.0","9.0","5.0","-"
"Unknown","6.0","5.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
