"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Venezuela","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","4476.0","1787.0","2689.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","546.0","238.0","308.0","-"
"25-34 years","1332.0","518.0","814.0","-"
"35-44 years","1469.0","565.0","904.0","-"
"45-54 years","722.0","294.0","428.0","-"
"55-64 years","290.0","121.0","169.0","-"
"65 years and over","117.0","51.0","66.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","861.0","440.0","421.0","-"
"Married","2962.0","1086.0","1876.0","-"
"Other","615.0","242.0","373.0","-"
"Unknown","38.0","19.0","19.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","486.0","229.0","257.0","-"
"Service occupations","66.0","22.0","44.0","-"
"Sales and office occupations","259.0","88.0","171.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","29.0","D","D","-"
"Production, transportation, and material moving occupations","40.0","28.0","12.0","-"
"Military","54.0","D","D","-"
"No occupation/not working outside home","545.0","162.0","383.0","-"
"Homemakers","119.0","-","119.0","-"
"Students or children","370.0","144.0","226.0","-"
"Retirees","23.0","14.0","9.0","-"
"Unemployed","33.0","4.0","29.0","-"
"Unknown","2997.0","1187.0","1810.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"California","213.0","92.0","121.0","-"
"Colorado","26.0","10.0","16.0","-"
"Connecticut","28.0","13.0","15.0","-"
"Florida","2438.0","967.0","1471.0","-"
"Georgia","139.0","60.0","79.0","-"
"Illinois","51.0","22.0","29.0","-"
"Maryland","50.0","14.0","36.0","-"
"Massachusetts","91.0","39.0","52.0","-"
"Michigan","26.0","8.0","18.0","-"
"New Jersey","173.0","58.0","115.0","-"
"New York","285.0","120.0","165.0","-"
"North Carolina","89.0","40.0","49.0","-"
"Ohio","36.0","13.0","23.0","-"
"Oklahoma","35.0","12.0","23.0","-"
"Pennsylvania","65.0","24.0","41.0","-"
"Texas","214.0","78.0","136.0","-"
"U.S. Possessions","40.0","22.0","18.0","-"
"Utah","36.0","16.0","20.0","-"
"Virginia","72.0","24.0","48.0","-"
"Washington","29.0","11.0","18.0","-"
"Other","302.0","125.0","177.0","-"
"Unknown","38.0","19.0","19.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
