"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Haiti","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","15979.0","7336.0","8632.0","11.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1397.0","569.0","823.0","5.0"
"25-34 years","5986.0","2567.0","3419.0","-"
"35-44 years","4366.0","2180.0","2185.0","1.0"
"45-54 years","2214.0","1091.0","1120.0","3.0"
"55-64 years","1108.0","557.0","549.0","2.0"
"65 years and over","908.0","372.0","536.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","5456.0","2415.0","3041.0","-"
"Married","8780.0","4250.0","4530.0","-"
"Other","1622.0","612.0","1010.0","-"
"Unknown","121.0","59.0","51.0","11.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","790.0","332.0","458.0","-"
"Service occupations","852.0","289.0","563.0","-"
"Sales and office occupations","388.0","143.0","245.0","-"
"Farming, fishing, and forestry occupations","4.0","4.0","-","-"
"Construction, extraction, maintenance and repair occupations","98.0","98.0","-","-"
"Production, transportation, and material moving occupations","511.0","409.0","102.0","-"
"Military","164.0","130.0","34.0","-"
"No occupation/not working outside home","1696.0","682.0","1014.0","-"
"Homemakers","69.0","D","D","-"
"Students or children","1310.0","562.0","748.0","-"
"Retirees","137.0","D","D","-"
"Unemployed","180.0","62.0","118.0","-"
"Unknown","11476.0","5249.0","6216.0","11.0"
"","","","",""
"Leading states of permanent residence","","","",""
"California","90.0","51.0","39.0","-"
"Connecticut","286.0","127.0","159.0","-"
"Delaware","42.0","23.0","19.0","-"
"Florida","7556.0","3515.0","4041.0","-"
"Georgia","361.0","167.0","194.0","-"
"Illinois","73.0","35.0","38.0","-"
"Maryland","150.0","65.0","85.0","-"
"Massachusetts","1648.0","727.0","921.0","-"
"Missouri","27.0","11.0","16.0","-"
"New Hampshire","36.0","20.0","16.0","-"
"New Jersey","1138.0","513.0","625.0","-"
"New York","3587.0","1561.0","2026.0","-"
"North Carolina","68.0","44.0","24.0","-"
"Ohio","34.0","16.0","18.0","-"
"Pennsylvania","309.0","147.0","162.0","-"
"Rhode Island","63.0","35.0","28.0","-"
"Tennessee","24.0","8.0","16.0","-"
"Texas","49.0","27.0","22.0","-"
"Virginia","74.0","44.0","30.0","-"
"Washington","22.0","16.0","6.0","-"
"Other","218.0","124.0","94.0","-"
"Unknown","124.0","60.0","53.0","11.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
