"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: United Kingdom","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","9104.0","4519.0","4562.0","23.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","491.0","258.0","233.0","-"
"25-34 years","1270.0","594.0","674.0","2.0"
"35-44 years","2991.0","1497.0","1487.0","7.0"
"45-54 years","2101.0","1079.0","1018.0","4.0"
"55-64 years","1493.0","760.0","728.0","5.0"
"65 years and over","758.0","331.0","422.0","5.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1370.0","722.0","648.0","-"
"Married","6525.0","3306.0","3219.0","-"
"Other","1110.0","451.0","659.0","-"
"Unknown","99.0","40.0","36.0","23.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","1568.0","938.0","630.0","-"
"Service occupations","106.0","37.0","69.0","-"
"Sales and office occupations","368.0","141.0","227.0","-"
"Farming, fishing, and forestry occupations","5.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","52.0","D","D","-"
"Production, transportation, and material moving occupations","76.0","58.0","18.0","-"
"Military","57.0","48.0","9.0","-"
"No occupation/not working outside home","878.0","325.0","553.0","-"
"Homemakers","198.0","3.0","195.0","-"
"Students or children","423.0","194.0","229.0","-"
"Retirees","208.0","107.0","101.0","-"
"Unemployed","49.0","21.0","28.0","-"
"Unknown","5994.0","2919.0","3052.0","23.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","183.0","91.0","92.0","-"
"California","1580.0","848.0","732.0","-"
"Colorado","126.0","71.0","55.0","-"
"Connecticut","146.0","68.0","78.0","-"
"Florida","1443.0","680.0","763.0","-"
"Georgia","351.0","191.0","160.0","-"
"Illinois","203.0","94.0","109.0","-"
"Maryland","211.0","99.0","112.0","-"
"Massachusetts","292.0","151.0","141.0","-"
"Michigan","197.0","107.0","90.0","-"
"Nevada","99.0","49.0","50.0","-"
"New Jersey","397.0","189.0","208.0","-"
"New York","798.0","380.0","418.0","-"
"North Carolina","301.0","159.0","142.0","-"
"Ohio","180.0","76.0","104.0","-"
"Pennsylvania","276.0","140.0","136.0","-"
"South Carolina","133.0","69.0","64.0","-"
"Texas","508.0","245.0","263.0","-"
"Virginia","327.0","146.0","181.0","-"
"Washington","184.0","105.0","79.0","-"
"Other","1070.0","521.0","549.0","-"
"Unknown","99.0","40.0","36.0","23.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
