"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Iran","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","11363.0","5062.0","6267.0","34.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","990.0","494.0","495.0","1.0"
"25-34 years","2087.0","845.0","1238.0","4.0"
"35-44 years","2742.0","1272.0","1465.0","5.0"
"45-54 years","1990.0","915.0","1069.0","6.0"
"55-64 years","1386.0","622.0","757.0","7.0"
"65 years and over","2168.0","914.0","1243.0","11.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","2561.0","1532.0","1029.0","-"
"Married","6955.0","2993.0","3962.0","-"
"Other","1655.0","462.0","1193.0","-"
"Unknown","192.0","75.0","83.0","34.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","962.0","570.0","392.0","-"
"Service occupations","172.0","62.0","110.0","-"
"Sales and office occupations","491.0","204.0","287.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","95.0","95.0","-","-"
"Production, transportation, and material moving occupations","120.0","D","D","-"
"Military","D","D","D","-"
"No occupation/not working outside home","1946.0","655.0","1291.0","-"
"Homemakers","297.0","D","D","-"
"Students or children","1232.0","445.0","787.0","-"
"Retirees","203.0","127.0","76.0","-"
"Unemployed","214.0","D","D","-"
"Unknown","7563.0","3361.0","4168.0","34.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","143.0","70.0","73.0","-"
"California","5882.0","2688.0","3194.0","-"
"Florida","384.0","158.0","226.0","-"
"Georgia","431.0","178.0","253.0","-"
"Illinois","200.0","82.0","118.0","-"
"Maryland","344.0","146.0","198.0","-"
"Massachusetts","186.0","81.0","105.0","-"
"Michigan","87.0","32.0","55.0","-"
"Minnesota","68.0","27.0","41.0","-"
"Nevada","110.0","56.0","54.0","-"
"New Jersey","196.0","91.0","105.0","-"
"New York","708.0","331.0","377.0","-"
"North Carolina","159.0","61.0","98.0","-"
"Ohio","97.0","42.0","55.0","-"
"Oregon","66.0","26.0","40.0","-"
"Pennsylvania","107.0","48.0","59.0","-"
"Tennessee","68.0","29.0","39.0","-"
"Texas","577.0","249.0","328.0","-"
"Virginia","557.0","227.0","330.0","-"
"Washington","179.0","85.0","94.0","-"
"Other","620.0","279.0","341.0","-"
"Unknown","194.0","76.0","84.0","34.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
