"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Paraguay","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","285.0","119.0","165.0","1.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","26.0","16.0","10.0","-"
"25-34 years","68.0","25.0","43.0","-"
"35-44 years","88.0","35.0","52.0","1.0"
"45-54 years","54.0","20.0","34.0","-"
"55-64 years","29.0","15.0","14.0","-"
"65 years and over","20.0","8.0","12.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","50.0","27.0","23.0","-"
"Married","178.0","72.0","106.0","-"
"Other","55.0","20.0","35.0","-"
"Unknown","2.0","-","1.0","1.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","16.0","5.0","11.0","-"
"Service occupations","9.0","3.0","6.0","-"
"Sales and office occupations","14.0","3.0","11.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","8.0","8.0","-","-"
"Military","D","D","-","-"
"No occupation/not working outside home","24.0","8.0","16.0","-"
"Homemakers","6.0","-","6.0","-"
"Students or children","14.0","8.0","6.0","-"
"Retirees","D","-","D","-"
"Unemployed","D","-","D","-"
"Unknown","210.0","88.0","121.0","1.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","D","D","D","-"
"California","14.0","3.0","11.0","-"
"Colorado","3.0","D","D","-"
"Connecticut","9.0","6.0","3.0","-"
"District of Columbia","4.0","D","D","-"
"Florida","58.0","20.0","38.0","-"
"Georgia","8.0","4.0","4.0","-"
"Hawaii","D","D","-","-"
"Illinois","4.0","D","D","-"
"Maryland","10.0","5.0","5.0","-"
"Massachusetts","4.0","D","D","-"
"Missouri","D","-","D","-"
"Nevada","3.0","-","3.0","-"
"New Jersey","24.0","12.0","12.0","-"
"New York","91.0","48.0","43.0","-"
"Ohio","3.0","D","D","-"
"Texas","6.0","D","D","-"
"Utah","3.0","D","D","-"
"Virginia","17.0","3.0","14.0","-"
"Washington","4.0","-","4.0","-"
"Other","11.0","2.0","9.0","-"
"Unknown","3.0","-","2.0","1.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
