"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Turkmenistan","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","75.0","30.0","45.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","5.0","5.0","-","-"
"25-34 years","20.0","4.0","16.0","-"
"35-44 years","24.0","9.0","15.0","-"
"45-54 years","11.0","6.0","5.0","-"
"55-64 years","7.0","3.0","4.0","-"
"65 years and over","8.0","3.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","-","-"
"Married","60.0","D","D","-"
"Other","D","D","D","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","D","-","D","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","5.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","3.0","3.0","-","-"
"Production, transportation, and material moving occupations","3.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","5.0","D","D","-"
"Homemakers","D","D","D","-"
"Students or children","D","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","-","-","-","-"
"Unknown","55.0","21.0","34.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"California","18.0","9.0","9.0","-"
"Colorado","D","-","D","-"
"District of Columbia","D","-","D","-"
"Florida","3.0","-","3.0","-"
"Georgia","3.0","D","D","-"
"Illinois","D","D","-","-"
"Indiana","D","D","D","-"
"Maryland","D","D","-","-"
"Massachusetts","D","D","-","-"
"Minnesota","4.0","D","D","-"
"Missouri","D","-","D","-"
"New Jersey","D","-","D","-"
"New Mexico","D","-","D","-"
"New York","15.0","6.0","9.0","-"
"Ohio","3.0","D","D","-"
"Oklahoma","D","-","D","-"
"Oregon","D","-","D","-"
"Texas","D","-","D","-"
"Washington","D","D","D","-"
"Wisconsin","8.0","4.0","4.0","-"
"Other","3.0","2.0","1.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
