"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Italy","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2769.0","1531.0","1229.0","9.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","49.0","22.0","27.0","-"
"25-34 years","328.0","159.0","169.0","-"
"35-44 years","952.0","523.0","428.0","1.0"
"45-54 years","645.0","375.0","266.0","4.0"
"55-64 years","485.0","296.0","186.0","3.0"
"65 years and over","310.0","156.0","153.0","1.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","297.0","185.0","112.0","-"
"Married","2048.0","1122.0","926.0","-"
"Other","394.0","212.0","182.0","-"
"Unknown","30.0","12.0","9.0","9.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","306.0","201.0","105.0","-"
"Service occupations","73.0","48.0","25.0","-"
"Sales and office occupations","79.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","40.0","D","D","-"
"Production, transportation, and material moving occupations","50.0","36.0","14.0","-"
"Military","3.0","D","D","-"
"No occupation/not working outside home","231.0","90.0","141.0","-"
"Homemakers","45.0","-","45.0","-"
"Students or children","56.0","24.0","32.0","-"
"Retirees","101.0","54.0","47.0","-"
"Unemployed","29.0","12.0","17.0","-"
"Unknown","1987.0","1087.0","891.0","9.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","33.0","15.0","18.0","-"
"California","326.0","181.0","145.0","-"
"Colorado","23.0","9.0","14.0","-"
"Connecticut","81.0","46.0","35.0","-"
"Florida","351.0","218.0","133.0","-"
"Georgia","40.0","28.0","12.0","-"
"Illinois","98.0","50.0","48.0","-"
"Maryland","40.0","21.0","19.0","-"
"Massachusetts","149.0","85.0","64.0","-"
"Michigan","65.0","38.0","27.0","-"
"Nevada","32.0","19.0","13.0","-"
"New Jersey","288.0","157.0","131.0","-"
"New York","661.0","354.0","307.0","-"
"North Carolina","39.0","22.0","17.0","-"
"Ohio","48.0","22.0","26.0","-"
"Pennsylvania","153.0","93.0","60.0","-"
"Texas","49.0","34.0","15.0","-"
"Virginia","62.0","30.0","32.0","-"
"Washington","31.0","11.0","20.0","-"
"Wisconsin","17.0","12.0","5.0","-"
"Other","153.0","74.0","79.0","-"
"Unknown","30.0","12.0","9.0","9.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
