"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Uganda","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","477.0","236.0","240.0","1.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","27.0","8.0","19.0","-"
"25-34 years","95.0","51.0","44.0","-"
"35-44 years","174.0","86.0","87.0","1.0"
"45-54 years","103.0","59.0","44.0","-"
"55-64 years","56.0","22.0","34.0","-"
"65 years and over","22.0","10.0","12.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","87.0","48.0","39.0","-"
"Married","326.0","167.0","159.0","-"
"Other","57.0","17.0","40.0","-"
"Unknown","7.0","4.0","2.0","1.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","61.0","33.0","28.0","-"
"Service occupations","10.0","D","D","-"
"Sales and office occupations","19.0","9.0","10.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","7.0","D","D","-"
"Military","D","5.0","D","-"
"No occupation/not working outside home","43.0","18.0","25.0","-"
"Homemakers","4.0","-","4.0","-"
"Students or children","35.0","14.0","21.0","-"
"Retirees","D","D","-","-"
"Unemployed","D","D","-","-"
"Unknown","329.0","160.0","168.0","1.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","6.0","D","D","-"
"California","61.0","35.0","26.0","-"
"Colorado","7.0","3.0","4.0","-"
"Connecticut","6.0","D","D","-"
"Florida","35.0","17.0","18.0","-"
"Georgia","25.0","11.0","14.0","-"
"Illinois","15.0","5.0","10.0","-"
"Indiana","10.0","4.0","6.0","-"
"Maryland","35.0","16.0","19.0","-"
"Massachusetts","41.0","19.0","22.0","-"
"Michigan","8.0","4.0","4.0","-"
"Minnesota","15.0","4.0","11.0","-"
"New Jersey","35.0","19.0","16.0","-"
"New York","16.0","11.0","5.0","-"
"North Carolina","21.0","11.0","10.0","-"
"Ohio","9.0","6.0","3.0","-"
"Pennsylvania","18.0","6.0","12.0","-"
"South Carolina","8.0","D","D","-"
"Texas","30.0","17.0","13.0","-"
"Virginia","16.0","10.0","6.0","-"
"Other","53.0","25.0","28.0","-"
"Unknown","7.0","4.0","2.0","1.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
