"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Austria","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","359.0","151.0","205.0","3.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","16.0","8.0","8.0","-"
"25-34 years","48.0","19.0","29.0","-"
"35-44 years","116.0","55.0","60.0","1.0"
"45-54 years","57.0","28.0","29.0","-"
"55-64 years","80.0","29.0","50.0","1.0"
"65 years and over","42.0","12.0","29.0","1.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","46.0","27.0","19.0","-"
"Married","250.0","108.0","142.0","-"
"Other","56.0","15.0","41.0","-"
"Unknown","7.0","1.0","3.0","3.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","59.0","35.0","24.0","-"
"Service occupations","7.0","D","D","-"
"Sales and office occupations","11.0","3.0","8.0","-"
"Farming, fishing, and forestry occupations","D","-","D","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","D","-","D","-"
"No occupation/not working outside home","40.0","8.0","32.0","-"
"Homemakers","11.0","-","11.0","-"
"Students or children","17.0","D","D","-"
"Retirees","D","D","D","-"
"Unemployed","D","-","D","-"
"Unknown","236.0","101.0","132.0","3.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","4.0","D","D","-"
"California","66.0","27.0","39.0","-"
"Colorado","5.0","D","D","-"
"Florida","40.0","13.0","27.0","-"
"Georgia","7.0","4.0","3.0","-"
"Hawaii","6.0","D","D","-"
"Illinois","12.0","4.0","8.0","-"
"Maryland","10.0","4.0","6.0","-"
"Massachusetts","15.0","8.0","7.0","-"
"Michigan","7.0","D","D","-"
"Nevada","5.0","D","D","-"
"New Jersey","21.0","8.0","13.0","-"
"New York","38.0","12.0","26.0","-"
"North Carolina","9.0","4.0","5.0","-"
"Ohio","8.0","D","D","-"
"Oregon","7.0","7.0","-","-"
"Pennsylvania","13.0","7.0","6.0","-"
"Texas","11.0","6.0","5.0","-"
"Virginia","16.0","3.0","13.0","-"
"Washington","8.0","3.0","5.0","-"
"Other","44.0","22.0","22.0","-"
"Unknown","7.0","1.0","3.0","3.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
