"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Ethiopia","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","5397.0","2441.0","2951.0","5.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","536.0","256.0","280.0","-"
"25-34 years","2379.0","987.0","1391.0","1.0"
"35-44 years","1541.0","713.0","827.0","1.0"
"45-54 years","572.0","313.0","257.0","2.0"
"55-64 years","243.0","116.0","126.0","1.0"
"65 years and over","126.0","56.0","70.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1626.0","840.0","786.0","-"
"Married","2407.0","1060.0","1347.0","-"
"Other","1302.0","514.0","788.0","-"
"Unknown","62.0","27.0","30.0","5.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","306.0","173.0","133.0","-"
"Service occupations","231.0","84.0","147.0","-"
"Sales and office occupations","372.0","122.0","250.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","236.0","D","D","-"
"Military","28.0","D","D","-"
"No occupation/not working outside home","545.0","192.0","353.0","-"
"Homemakers","D","-","D","-"
"Students or children","451.0","170.0","281.0","-"
"Retirees","D","D","D","-"
"Unemployed","56.0","D","D","-"
"Unknown","3662.0","1654.0","2003.0","5.0"
"","","","",""
"Leading states of permanent residence","","","",""
"California","636.0","272.0","364.0","-"
"Colorado","152.0","87.0","65.0","-"
"District of Columbia","104.0","53.0","51.0","-"
"Florida","85.0","42.0","43.0","-"
"Georgia","604.0","271.0","333.0","-"
"Illinois","103.0","40.0","63.0","-"
"Maryland","417.0","173.0","244.0","-"
"Massachusetts","126.0","57.0","69.0","-"
"Minnesota","700.0","350.0","350.0","-"
"Nevada","159.0","77.0","82.0","-"
"New Jersey","65.0","28.0","37.0","-"
"New York","146.0","53.0","93.0","-"
"North Carolina","106.0","51.0","55.0","-"
"Ohio","137.0","61.0","76.0","-"
"Oregon","55.0","19.0","36.0","-"
"Pennsylvania","80.0","33.0","47.0","-"
"Tennessee","73.0","34.0","39.0","-"
"Texas","384.0","163.0","221.0","-"
"Virginia","559.0","243.0","316.0","-"
"Washington","304.0","152.0","152.0","-"
"Other","338.0","154.0","184.0","-"
"Unknown","64.0","28.0","31.0","5.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
