"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Ukraine","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","10184.0","4158.0","6019.0","7.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1316.0","601.0","714.0","1.0"
"25-34 years","2272.0","847.0","1425.0","-"
"35-44 years","2173.0","865.0","1308.0","-"
"45-54 years","1537.0","601.0","932.0","4.0"
"55-64 years","959.0","403.0","554.0","2.0"
"65 years and over","1927.0","841.0","1086.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1787.0","889.0","898.0","-"
"Married","6628.0","2783.0","3845.0","-"
"Other","1702.0","462.0","1240.0","-"
"Unknown","67.0","24.0","36.0","7.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","710.0","312.0","398.0","-"
"Service occupations","263.0","49.0","214.0","-"
"Sales and office occupations","316.0","88.0","228.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","131.0","D","D","-"
"Production, transportation, and material moving occupations","273.0","220.0","53.0","-"
"Military","D","D","D","-"
"No occupation/not working outside home","1484.0","512.0","972.0","-"
"Homemakers","124.0","5.0","119.0","-"
"Students or children","979.0","340.0","639.0","-"
"Retirees","176.0","83.0","93.0","-"
"Unemployed","205.0","84.0","121.0","-"
"Unknown","6976.0","2820.0","4149.0","7.0"
"","","","",""
"Leading states of permanent residence","","","",""
"California","1365.0","576.0","789.0","-"
"Colorado","119.0","45.0","74.0","-"
"Connecticut","78.0","31.0","47.0","-"
"Florida","371.0","131.0","240.0","-"
"Georgia","139.0","54.0","85.0","-"
"Illinois","521.0","218.0","303.0","-"
"Maryland","175.0","70.0","105.0","-"
"Massachusetts","319.0","124.0","195.0","-"
"Michigan","124.0","41.0","83.0","-"
"Minnesota","139.0","52.0","87.0","-"
"Missouri","74.0","25.0","49.0","-"
"New Jersey","554.0","231.0","323.0","-"
"New York","3246.0","1405.0","1841.0","-"
"North Carolina","127.0","41.0","86.0","-"
"Ohio","347.0","145.0","202.0","-"
"Oregon","172.0","80.0","92.0","-"
"Pennsylvania","618.0","269.0","349.0","-"
"Texas","117.0","34.0","83.0","-"
"Virginia","123.0","44.0","79.0","-"
"Washington","850.0","345.0","505.0","-"
"Other","537.0","173.0","364.0","-"
"Unknown","69.0","24.0","38.0","7.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
