"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Nicaragua","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","9283.0","4052.0","5225.0","6.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","978.0","441.0","537.0","-"
"25-34 years","2595.0","1191.0","1400.0","4.0"
"35-44 years","2666.0","1188.0","1477.0","1.0"
"45-54 years","1547.0","685.0","862.0","-"
"55-64 years","819.0","327.0","491.0","1.0"
"65 years and over","678.0","220.0","458.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","2571.0","1193.0","1378.0","-"
"Married","5368.0","2462.0","2906.0","-"
"Other","1274.0","358.0","916.0","-"
"Unknown","70.0","39.0","25.0","6.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","594.0","283.0","311.0","-"
"Service occupations","307.0","104.0","203.0","-"
"Sales and office occupations","373.0","126.0","247.0","-"
"Farming, fishing, and forestry occupations","4.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","133.0","D","D","-"
"Production, transportation, and material moving occupations","278.0","185.0","93.0","-"
"Military","145.0","D","D","-"
"No occupation/not working outside home","911.0","256.0","655.0","-"
"Homemakers","200.0","D","D","-"
"Students or children","516.0","181.0","335.0","-"
"Retirees","91.0","40.0","51.0","-"
"Unemployed","104.0","D","D","-"
"Unknown","6538.0","2838.0","3694.0","6.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","36.0","17.0","19.0","-"
"California","1659.0","719.0","940.0","-"
"Connecticut","22.0","11.0","11.0","-"
"District of Columbia","16.0","7.0","9.0","-"
"Florida","5676.0","2430.0","3246.0","-"
"Georgia","77.0","38.0","39.0","-"
"Illinois","58.0","28.0","30.0","-"
"Louisiana","32.0","15.0","17.0","-"
"Maryland","140.0","56.0","84.0","-"
"Massachusetts","42.0","19.0","23.0","-"
"Nevada","85.0","41.0","44.0","-"
"New Jersey","189.0","89.0","100.0","-"
"New York","298.0","134.0","164.0","-"
"North Carolina","130.0","69.0","61.0","-"
"Ohio","25.0","11.0","14.0","-"
"Pennsylvania","30.0","8.0","22.0","-"
"Texas","218.0","92.0","126.0","-"
"Virginia","204.0","99.0","105.0","-"
"Washington","29.0","16.0","13.0","-"
"Wisconsin","21.0","4.0","17.0","-"
"Other","226.0","110.0","116.0","-"
"Unknown","70.0","39.0","25.0","6.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
