"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Poland","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","10230.0","4326.0","5889.0","15.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1285.0","607.0","678.0","-"
"25-34 years","2871.0","1174.0","1696.0","1.0"
"35-44 years","2322.0","980.0","1338.0","4.0"
"45-54 years","1937.0","803.0","1127.0","7.0"
"55-64 years","1156.0","495.0","659.0","2.0"
"65 years and over","659.0","267.0","391.0","1.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","2308.0","1225.0","1083.0","-"
"Married","6643.0","2722.0","3921.0","-"
"Other","1195.0","349.0","846.0","-"
"Unknown","84.0","30.0","39.0","15.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","732.0","287.0","445.0","-"
"Service occupations","333.0","62.0","271.0","-"
"Sales and office occupations","277.0","50.0","227.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","273.0","D","D","-"
"Production, transportation, and material moving occupations","543.0","406.0","137.0","-"
"Military","D","D","D","-"
"No occupation/not working outside home","1297.0","421.0","876.0","-"
"Homemakers","186.0","D","D","-"
"Students or children","861.0","310.0","551.0","-"
"Retirees","153.0","76.0","77.0","-"
"Unemployed","97.0","D","D","-"
"Unknown","6719.0","2781.0","3923.0","15.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","79.0","27.0","52.0","-"
"California","348.0","135.0","213.0","-"
"Colorado","62.0","28.0","34.0","-"
"Connecticut","505.0","207.0","298.0","-"
"Florida","469.0","158.0","311.0","-"
"Georgia","70.0","27.0","43.0","-"
"Illinois","3342.0","1484.0","1858.0","-"
"Indiana","52.0","16.0","36.0","-"
"Maryland","64.0","23.0","41.0","-"
"Massachusetts","243.0","105.0","138.0","-"
"Michigan","220.0","94.0","126.0","-"
"New Jersey","1383.0","612.0","771.0","-"
"New York","2246.0","978.0","1268.0","-"
"North Carolina","91.0","36.0","55.0","-"
"Ohio","112.0","36.0","76.0","-"
"Pennsylvania","278.0","105.0","173.0","-"
"Texas","76.0","27.0","49.0","-"
"Virginia","75.0","29.0","46.0","-"
"Washington","56.0","23.0","33.0","-"
"Wisconsin","68.0","25.0","43.0","-"
"Other","306.0","120.0","186.0","-"
"Unknown","85.0","31.0","39.0","15.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
