"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Taiwan","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","8819.0","3644.0","5162.0","13.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1164.0","611.0","551.0","2.0"
"25-34 years","1714.0","624.0","1090.0","-"
"35-44 years","3221.0","1285.0","1936.0","-"
"45-54 years","1639.0","659.0","975.0","5.0"
"55-64 years","684.0","298.0","381.0","5.0"
"65 years and over","397.0","167.0","229.0","1.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","2408.0","1231.0","1177.0","-"
"Married","5753.0","2218.0","3535.0","-"
"Other","529.0","145.0","384.0","-"
"Unknown","129.0","50.0","66.0","13.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","1530.0","896.0","634.0","-"
"Service occupations","156.0","70.0","86.0","-"
"Sales and office occupations","364.0","105.0","259.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","14.0","14.0","-","-"
"Production, transportation, and material moving occupations","32.0","14.0","18.0","-"
"Military","18.0","14.0","4.0","-"
"No occupation/not working outside home","1687.0","697.0","990.0","-"
"Homemakers","199.0","3.0","196.0","-"
"Students or children","1347.0","625.0","722.0","-"
"Retirees","65.0","37.0","28.0","-"
"Unemployed","76.0","32.0","44.0","-"
"Unknown","5018.0","1834.0","3171.0","13.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","72.0","24.0","48.0","-"
"California","4577.0","2019.0","2558.0","-"
"Colorado","42.0","15.0","27.0","-"
"Florida","191.0","63.0","128.0","-"
"Georgia","182.0","75.0","107.0","-"
"Hawaii","80.0","22.0","58.0","-"
"Illinois","153.0","60.0","93.0","-"
"Maryland","179.0","78.0","101.0","-"
"Massachusetts","175.0","62.0","113.0","-"
"Michigan","77.0","38.0","39.0","-"
"Missouri","46.0","13.0","33.0","-"
"Nevada","78.0","25.0","53.0","-"
"New Jersey","416.0","168.0","248.0","-"
"New York","706.0","276.0","430.0","-"
"North Carolina","126.0","55.0","71.0","-"
"Ohio","109.0","46.0","63.0","-"
"Pennsylvania","95.0","48.0","47.0","-"
"Texas","520.0","202.0","318.0","-"
"Virginia","174.0","67.0","107.0","-"
"Washington","244.0","89.0","155.0","-"
"Other","446.0","149.0","297.0","-"
"Unknown","131.0","50.0","68.0","13.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
