"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Norway","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","145.0","68.0","76.0","1.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","4.0","D","D","-"
"25-34 years","20.0","7.0","13.0","-"
"35-44 years","46.0","29.0","17.0","-"
"45-54 years","22.0","D","D","-"
"55-64 years","29.0","8.0","21.0","-"
"65 years and over","24.0","11.0","12.0","1.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","19.0","10.0","9.0","-"
"Married","106.0","49.0","57.0","-"
"Other","17.0","7.0","10.0","-"
"Unknown","3.0","2.0","-","1.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","26.0","14.0","12.0","-"
"Service occupations","D","D","-","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","-","-","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","19.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","5.0","D","D","-"
"Retirees","8.0","D","D","-"
"Unemployed","D","-","D","-"
"Unknown","96.0","43.0","52.0","1.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Alabama","D","D","D","-"
"Arizona","4.0","D","D","-"
"California","14.0","7.0","7.0","-"
"Connecticut","D","D","-","-"
"Florida","23.0","11.0","12.0","-"
"Georgia","D","D","-","-"
"Hawaii","D","D","D","-"
"Illinois","3.0","D","D","-"
"Maryland","3.0","-","3.0","-"
"Massachusetts","4.0","-","4.0","-"
"Michigan","D","D","D","-"
"Minnesota","D","D","D","-"
"Nevada","7.0","D","D","-"
"New Jersey","10.0","4.0","6.0","-"
"New York","12.0","6.0","6.0","-"
"North Carolina","9.0","5.0","4.0","-"
"Texas","11.0","6.0","5.0","-"
"Utah","3.0","D","D","-"
"Virginia","5.0","D","D","-"
"Washington","7.0","D","D","-"
"Other","15.0","7.0","8.0","-"
"Unknown","3.0","2.0","-","1.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
