"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Panama","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1930.0","590.0","1333.0","7.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","157.0","67.0","89.0","1.0"
"25-34 years","499.0","149.0","348.0","2.0"
"35-44 years","642.0","166.0","472.0","4.0"
"45-54 years","316.0","110.0","206.0","-"
"55-64 years","210.0","71.0","139.0","-"
"65 years and over","106.0","27.0","79.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","395.0","161.0","234.0","-"
"Married","1203.0","353.0","850.0","-"
"Other","310.0","71.0","239.0","-"
"Unknown","22.0","5.0","10.0","7.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","165.0","64.0","101.0","-"
"Service occupations","50.0","14.0","36.0","-"
"Sales and office occupations","88.0","14.0","74.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","19.0","D","D","-"
"Production, transportation, and material moving occupations","30.0","11.0","19.0","-"
"Military","56.0","D","D","-"
"No occupation/not working outside home","202.0","35.0","167.0","-"
"Homemakers","49.0","-","49.0","-"
"Students or children","113.0","25.0","88.0","-"
"Retirees","16.0","6.0","10.0","-"
"Unemployed","24.0","4.0","20.0","-"
"Unknown","1320.0","388.0","925.0","7.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Alabama","20.0","D","D","-"
"California","162.0","61.0","101.0","-"
"Colorado","21.0","4.0","17.0","-"
"Florida","523.0","164.0","359.0","-"
"Georgia","109.0","26.0","83.0","-"
"Hawaii","17.0","4.0","13.0","-"
"Illinois","25.0","10.0","15.0","-"
"Louisiana","16.0","6.0","10.0","-"
"Maryland","40.0","11.0","29.0","-"
"Massachusetts","21.0","4.0","17.0","-"
"Nevada","20.0","11.0","9.0","-"
"New Jersey","58.0","18.0","40.0","-"
"New York","312.0","116.0","196.0","-"
"North Carolina","88.0","20.0","68.0","-"
"Ohio","21.0","D","D","-"
"Pennsylvania","28.0","5.0","23.0","-"
"South Carolina","20.0","D","D","-"
"Texas","114.0","38.0","76.0","-"
"U.S. Possessions","18.0","8.0","10.0","-"
"Virginia","100.0","27.0","73.0","-"
"Other","175.0","48.0","127.0","-"
"Unknown","22.0","5.0","10.0","7.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
