"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Turkey","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2742.0","1466.0","1275.0","1.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","212.0","103.0","109.0","-"
"25-34 years","857.0","424.0","432.0","1.0"
"35-44 years","1002.0","588.0","414.0","-"
"45-54 years","384.0","209.0","175.0","-"
"55-64 years","161.0","82.0","79.0","-"
"65 years and over","126.0","60.0","66.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","521.0","333.0","188.0","-"
"Married","1870.0","938.0","932.0","-"
"Other","318.0","179.0","139.0","-"
"Unknown","33.0","16.0","16.0","1.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","339.0","242.0","97.0","-"
"Service occupations","46.0","28.0","18.0","-"
"Sales and office occupations","103.0","37.0","66.0","-"
"Farming, fishing, and forestry occupations","D","-","D","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","64.0","51.0","13.0","-"
"Military","12.0","D","D","-"
"No occupation/not working outside home","292.0","82.0","210.0","-"
"Homemakers","58.0","D","D","-"
"Students or children","187.0","61.0","126.0","-"
"Retirees","20.0","12.0","8.0","-"
"Unemployed","27.0","D","D","-"
"Unknown","1874.0","1009.0","864.0","1.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","21.0","10.0","11.0","-"
"California","357.0","174.0","183.0","-"
"Colorado","20.0","10.0","10.0","-"
"Connecticut","46.0","27.0","19.0","-"
"Florida","223.0","123.0","100.0","-"
"Georgia","66.0","34.0","32.0","-"
"Illinois","71.0","35.0","36.0","-"
"Indiana","24.0","15.0","9.0","-"
"Maryland","69.0","38.0","31.0","-"
"Massachusetts","106.0","50.0","56.0","-"
"Michigan","24.0","10.0","14.0","-"
"Nevada","22.0","12.0","10.0","-"
"New Jersey","359.0","215.0","144.0","-"
"New York","627.0","369.0","258.0","-"
"North Carolina","59.0","31.0","28.0","-"
"Ohio","35.0","18.0","17.0","-"
"Pennsylvania","106.0","61.0","45.0","-"
"Texas","83.0","37.0","46.0","-"
"Virginia","149.0","65.0","84.0","-"
"Washington","34.0","16.0","18.0","-"
"Other","208.0","100.0","108.0","-"
"Unknown","33.0","16.0","16.0","1.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
