"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Lebanon","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","3393.0","1619.0","1766.0","8.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","332.0","154.0","178.0","-"
"25-34 years","993.0","442.0","551.0","-"
"35-44 years","1003.0","534.0","466.0","3.0"
"45-54 years","505.0","253.0","252.0","-"
"55-64 years","263.0","121.0","142.0","-"
"65 years and over","297.0","115.0","177.0","5.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","749.0","467.0","282.0","-"
"Married","2279.0","1006.0","1273.0","-"
"Other","323.0","128.0","195.0","-"
"Unknown","42.0","18.0","16.0","8.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","402.0","280.0","122.0","-"
"Service occupations","56.0","33.0","23.0","-"
"Sales and office occupations","196.0","112.0","84.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","29.0","29.0","-","-"
"Production, transportation, and material moving occupations","69.0","D","D","-"
"Military","D","D","D","-"
"No occupation/not working outside home","511.0","152.0","359.0","-"
"Homemakers","135.0","-","135.0","-"
"Students or children","253.0","109.0","144.0","-"
"Retirees","38.0","20.0","18.0","-"
"Unemployed","85.0","23.0","62.0","-"
"Unknown","2126.0","947.0","1171.0","8.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","39.0","18.0","21.0","-"
"California","747.0","346.0","401.0","-"
"Connecticut","24.0","9.0","15.0","-"
"Florida","266.0","128.0","138.0","-"
"Georgia","57.0","31.0","26.0","-"
"Illinois","77.0","35.0","42.0","-"
"Maryland","46.0","23.0","23.0","-"
"Massachusetts","267.0","122.0","145.0","-"
"Michigan","560.0","276.0","284.0","-"
"Nevada","32.0","17.0","15.0","-"
"New Hampshire","37.0","15.0","22.0","-"
"New Jersey","136.0","62.0","74.0","-"
"New York","206.0","99.0","107.0","-"
"North Carolina","70.0","33.0","37.0","-"
"Ohio","134.0","66.0","68.0","-"
"Oklahoma","25.0","11.0","14.0","-"
"Pennsylvania","74.0","39.0","35.0","-"
"Texas","200.0","97.0","103.0","-"
"Virginia","121.0","62.0","59.0","-"
"Washington","27.0","10.0","17.0","-"
"Other","204.0","102.0","102.0","-"
"Unknown","44.0","18.0","18.0","8.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
