"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Saint Vincent & the Grenadines","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","624.0","239.0","385.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","35.0","10.0","25.0","-"
"25-34 years","144.0","49.0","95.0","-"
"35-44 years","189.0","79.0","110.0","-"
"45-54 years","158.0","66.0","92.0","-"
"55-64 years","66.0","26.0","40.0","-"
"65 years and over","32.0","9.0","23.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","176.0","42.0","134.0","-"
"Married","368.0","176.0","192.0","-"
"Other","78.0","20.0","58.0","-"
"Unknown","2.0","1.0","1.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","48.0","17.0","31.0","-"
"Service occupations","27.0","4.0","23.0","-"
"Sales and office occupations","16.0","3.0","13.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","16.0","D","D","-"
"Production, transportation, and material moving occupations","14.0","D","D","-"
"Military","12.0","7.0","5.0","-"
"No occupation/not working outside home","41.0","9.0","32.0","-"
"Homemakers","7.0","-","7.0","-"
"Students or children","28.0","D","D","-"
"Retirees","D","D","D","-"
"Unemployed","D","D","D","-"
"Unknown","450.0","172.0","278.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Alabama","D","D","D","-"
"Arizona","D","-","D","-"
"California","14.0","8.0","6.0","-"
"Connecticut","8.0","3.0","5.0","-"
"Delaware","D","-","D","-"
"District of Columbia","5.0","D","D","-"
"Florida","64.0","29.0","35.0","-"
"Georgia","17.0","7.0","10.0","-"
"Hawaii","D","D","-","-"
"Illinois","D","D","D","-"
"Indiana","D","D","-","-"
"Maryland","13.0","5.0","8.0","-"
"Massachusetts","13.0","4.0","9.0","-"
"New Jersey","34.0","11.0","23.0","-"
"New York","393.0","142.0","251.0","-"
"North Carolina","5.0","D","D","-"
"Pennsylvania","16.0","8.0","8.0","-"
"Texas","3.0","D","D","-"
"U.S. Possessions","12.0","4.0","8.0","-"
"Virginia","7.0","3.0","4.0","-"
"Other","10.0","4.0","6.0","-"
"Unknown","2.0","1.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
