"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Eritrea","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","653.0","250.0","403.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","28.0","10.0","18.0","-"
"25-34 years","226.0","75.0","151.0","-"
"35-44 years","213.0","78.0","135.0","-"
"45-54 years","90.0","47.0","43.0","-"
"55-64 years","55.0","18.0","37.0","-"
"65 years and over","41.0","22.0","19.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","139.0","69.0","70.0","-"
"Married","384.0","133.0","251.0","-"
"Other","125.0","44.0","81.0","-"
"Unknown","5.0","4.0","1.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","34.0","20.0","14.0","-"
"Service occupations","45.0","12.0","33.0","-"
"Sales and office occupations","34.0","9.0","25.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","32.0","24.0","8.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","62.0","19.0","43.0","-"
"Homemakers","11.0","-","11.0","-"
"Students or children","41.0","D","D","-"
"Retirees","D","-","D","-"
"Unemployed","D","D","D","-"
"Unknown","437.0","157.0","280.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"California","123.0","42.0","81.0","-"
"Colorado","11.0","5.0","6.0","-"
"District of Columbia","13.0","D","D","-"
"Florida","11.0","4.0","7.0","-"
"Georgia","77.0","34.0","43.0","-"
"Illinois","11.0","D","D","-"
"Maryland","25.0","11.0","14.0","-"
"Massachusetts","20.0","10.0","10.0","-"
"Michigan","10.0","4.0","6.0","-"
"Minnesota","34.0","12.0","22.0","-"
"Missouri","6.0","D","D","-"
"Nevada","19.0","10.0","9.0","-"
"New York","19.0","7.0","12.0","-"
"North Carolina","17.0","4.0","13.0","-"
"Ohio","35.0","14.0","21.0","-"
"Oregon","7.0","D","D","-"
"Pennsylvania","10.0","D","D","-"
"Texas","43.0","16.0","27.0","-"
"Virginia","66.0","25.0","41.0","-"
"Washington","53.0","20.0","33.0","-"
"Other","37.0","15.0","22.0","-"
"Unknown","6.0","4.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
